Year,Month,mean,max
2017,12,117.0809920252153,519.8571428571429
2018,1,236.51552923531244,956.4285714285714
2018,2,236.59334549752492,1265.5714285714287
2018,3,233.07364973479238,1426.0
2018,4,154.91361612710057,927.1428571428571
2018,5,129.54077196166966,606.4285714285714
2018,6,133.17935867708195,454.42857142857144
2018,7,227.91543685558153,891.0
2018,8,241.84630383603672,665.0
2018,9,184.01187205221052,558.7142857142857
2018,10,128.37341927953287,383.42857142857144
2018,11,145.6587885725041,428.57142857142856
2018,12,151.19226002767553,469.7142857142857
2019,1,165.24621834280805,490.2857142857143
2019,2,131.52385561272786,373.7142857142857
2019,3,129.6008507572465,437.2857142857143
2019,4,140.49064250412118,481.14285714285717
2019,5,134.0361709436126,399.2857142857143
2019,6,161.62860501406294,551.1428571428571
2019,7,153.64741172864106,435.2857142857143
2019,8,144.38835154722838,345.7142857142857
2019,9,110.62337674291459,323.85714285714283
2019,10,93.27445495498237,291.42857142857144
2019,11,122.46257065792106,399.42857142857144
2019,12,150.9730021484459,467.57142857142856
2020,1,175.86790209388028,488.0
2020,2,146.8535432224689,475.14285714285717
2020,3,274.44073795599917,1043.857142857143
2020,4,354.9688456432783,1047.857142857143
2020,5,192.41687571838497,617.0
2020,6,135.42491293737058,337.14285714285717
2020,7,123.33521022026336,329.85714285714283
2020,8,122.57093048724967,288.42857142857144
