Year,Month,mean,max
2017,12,105.21296296296296,344.0
2018,1,90.49795918367349,256.0
2018,2,80.23832528180354,269.0
2018,3,48.51816958277254,144.0
2018,4,43.66434540389972,120.0
2018,5,34.24327956989247,72.0
2018,6,42.773296244784426,133.0
2018,7,51.18353576248313,150.0
2018,8,42.44279946164199,146.0
2018,9,46.54242002781641,109.0
2018,10,35.26075268817204,100.0
2018,11,37.2510460251046,88.0
2018,12,34.600806451612904,83.0
2019,1,35.13900134952767,79.0
2019,2,34.566964285714285,78.0
2019,3,29.75204359673025,81.0
2019,4,27.026722925457104,154.0
2019,5,100.34543010752688,482.0
2019,6,43.52542372881356,117.0
2019,7,48.07951482479784,112.0
2019,8,36.254374158815615,87.0
2019,9,65.90182328190744,189.0
2019,10,44.29864864864865,111.0
2019,11,40.32162921348315,115.0
2019,12,44.26954177897574,102.0
2020,1,52.11486486486486,111.0
2020,2,38.40634005763689,85.0
2020,3,40.69892473118279,113.0
2020,4,44.96100278551532,100.0
2020,5,161.5425101214575,1326.0
2020,6,45.4804469273743,100.0
2020,7,43.543010752688176,98.0
2020,8,42.77700348432056,96.0
