Year,Month,mean,max
2017,12,126.1226851851852,187.0
2018,1,131.85733695652175,194.0
2018,2,130.6929260450161,207.0
2018,3,131.8371467025572,200.0
2018,4,124.09610027855152,196.0
2018,5,109.14516129032258,168.0
2018,6,114.92906815020862,183.0
2018,7,135.82567567567568,216.0
2018,8,124.38761776581428,181.0
2018,9,110.13490959666204,173.0
2018,10,107.91117092866756,175.0
2018,11,113.35983263598328,189.0
2018,12,106.89650537634408,172.0
2019,1,112.54520917678812,176.0
2019,2,112.74813710879285,183.0
2019,3,115.20765027322405,179.0
2019,4,115.10140845070424,177.0
2019,5,104.89771197846568,164.0
2019,6,110.61158192090396,164.0
2019,7,116.8272604588394,169.0
2019,8,108.43261455525608,159.0
2019,9,98.81408450704224,149.0
2019,10,99.5418918918919,151.0
2019,11,109.44163150492264,168.0
2019,12,111.36253369272237,169.0
2020,1,121.6288798920378,185.0
2020,2,121.62914862914864,196.0
2020,3,131.72043010752688,206.0
2020,4,146.32590529247912,203.0
2020,5,140.53297442799462,201.0
2020,6,127.87482419127988,185.0
2020,7,129.8494623655914,193.0
2020,8,129.06968641114983,193.0
