Year,Month,mean,max
2017,12,44.867232728676186,105.0
2018,1,47.63861268939394,117.0
2018,2,40.37421087978509,98.0
2018,3,40.17120753447696,113.0
2018,4,38.071810364861726,108.0
2018,5,29.24080305069538,76.0
2018,6,41.910240055665085,113.0
2018,7,43.1119243328454,113.0
2018,8,33.49887741356084,95.0
2018,9,28.732420515200744,90.0
2018,10,26.69018990897853,85.0
2018,11,33.61303037329005,94.0
2018,12,31.01637689287717,103.0
2019,1,30.69761662713205,92.0
2019,2,27.484351713859912,68.0
2019,3,26.35360181508792,79.0
2019,4,132.05865136970266,684.0
2019,5,96.67205750224618,249.0
2019,6,67.96736842105263,155.0
2019,7,54.43647841280577,121.0
2019,8,51.76701100381765,119.0
2019,9,43.09290896325766,121.0
2019,10,48.85431959345003,120.0
2019,11,45.62564342536266,115.0
2019,12,43.30324463904794,103.0
2020,1,40.92969014084507,145.0
2020,2,40.13603073598271,97.0
2020,3,49.7859865470852,124.0
2020,4,63.600440477570416,137.0
2020,5,59.05259026687598,120.0
2020,6,58.31944930579862,130.0
2020,7,49.26367209432903,105.0
2020,8,45.14289871944121,90.0
