Year,Month,mean,max
2017,12,57.72016222479722,145.0
2018,1,43.1069505921761,137.0
2018,2,23.70793010752688,58.0
2018,3,26.322009193855813,62.0
2018,4,15.151923747529931,34.0
2018,5,13.511667040610275,458.0
2018,6,14.600881261595548,34.0
2018,7,11.65152198421646,30.0
2018,8,11.613621038435603,42.0
2018,9,20.686984790433065,57.0
2018,10,20.501294607677583,69.0
2018,11,16.591441493679692,51.0
2018,12,19.925493716337524,49.0
2019,1,22.432013574660637,59.0
2019,2,24.67308408893305,60.0
2019,3,22.50563075873052,88.0
2019,4,22.516560958421422,52.0
2019,5,30.341928123217343,307.0
2019,6,30.25952045133992,73.0
2019,7,25.76113314447592,77.0
2019,8,16.42661426165076,48.0
2019,9,11.637012758983964,40.0
2019,10,9.881103074141048,32.0
2019,11,21.57661148291652,66.0
2019,12,22.013758881245067,66.0
2020,1,18.56508474576271,57.0
2020,2,19.443840579710145,52.0
2020,3,25.372668015284333,77.0
2020,4,24.848438300051203,58.0
2020,5,26.249158626879066,85.0
2020,6,25.07857559836544,66.0
2020,7,29.94077320746235,64.0
2020,8,23.95371179039301,48.0
