Year,Month,mean,max
2017,12,199.8590710460195,370.54545454545456
2018,1,205.24866266061244,397.6363636363636
2018,2,206.22555566054723,441.3636363636364
2018,3,184.37952765326187,369.27272727272725
2018,4,192.6348410456303,395.54545454545456
2018,5,190.4934430289066,417.3636363636364
2018,6,176.71595378417112,337.1818181818182
2018,7,196.89561742665126,401.0
2018,8,179.52870499578896,332.3636363636364
2018,9,172.2352442668842,342.09090909090907
2018,10,177.69826180908143,398.54545454545456
2018,11,186.30286101989495,388.45454545454544
2018,12,200.84545088084244,395.6363636363636
2019,1,203.0628643368943,396.8181818181818
2019,2,188.94471149677403,378.0
2019,3,179.0506898444881,356.1818181818182
2019,4,169.94201842638492,341.3636363636364
2019,5,182.3872643411192,367.45454545454544
2019,6,173.45221809676258,332.0
2019,7,192.30840958232557,354.45454545454544
2019,8,187.9930445475848,346.0
2019,9,176.77687253607547,353.90909090909093
2019,10,169.89752524145604,332.54545454545456
2019,11,200.21045771984757,442.0
2019,12,199.24978836541703,382.54545454545456
2020,1,201.56406568178855,387.3636363636364
2020,2,198.15888834615592,366.6363636363636
2020,3,217.29467971494677,419.54545454545456
2020,4,263.8036212362737,504.72727272727275
2020,5,229.42365599251153,430.1818181818182
2020,6,228.0479213839172,444.1818181818182
2020,7,206.53167248074922,345.0
2020,8,206.87548403072375,349.54545454545456
