Year,Month,mean,max
2017,12,1347.5318287037037,2905.0
2018,1,1251.5438066465256,2034.0
2018,2,1121.5964324034337,1824.0
2018,3,1081.6565792423223,2010.0
2018,4,996.7972548563451,1610.0
2018,5,868.9790194098508,1377.0
2018,6,817.0361948955916,2262.0
2018,7,951.4719684151156,1746.0
2018,8,870.6636680535253,1475.0
2018,9,961.6582249070632,1594.0
2018,10,1047.516550326503,2043.0
2018,11,1076.0851804572358,2248.0
2018,12,1261.08810325477,2599.0
2019,1,1066.4578285973057,1647.0
2019,2,869.3240591230903,1356.0
2019,3,764.5317378917379,1472.0
2019,4,719.8235363272984,1086.0
2019,5,789.9175610870062,1868.0
2019,6,590.9122123893806,1024.0
2019,7,500.8403953197774,790.0
2019,8,460.9971872187219,679.0
2019,9,438.8296426479203,695.0
2019,10,613.4374717322479,1198.0
2019,11,546.0219896519285,883.0
2019,12,502.66534944112,829.0
2020,1,483.5692951691368,739.0
2020,2,536.9966130397968,981.0
2020,3,510.9782731696277,844.0
2020,4,511.8782644178455,737.0
2020,5,455.50348158131175,731.0
2020,6,415.595015211795,971.0
2020,7,441.7616422947132,659.0
2020,8,407.9801575722206,629.0
