Year,Month,mean,max
2017,12,27835.097391077612,43299.5
2018,1,24623.46483839653,43463.0
2018,2,20800.987890206605,35831.0
2018,3,19154.20120202619,32438.0
2018,4,17255.13321431635,29271.5
2018,5,15737.313205602592,25125.0
2018,6,21047.200425497558,39866.5
2018,7,22556.991452766157,35555.0
2018,8,16314.836370197192,25579.0
2018,9,14154.635210471753,24689.0
2018,10,14695.445866268383,24599.0
2018,11,25992.875754914134,53313.5
2018,12,21574.471773603298,38332.5
2019,1,18085.547367215844,29387.5
2019,2,16278.353977766737,26484.5
2019,3,16665.029022437706,28245.5
2019,4,16345.56026247705,27594.0
2019,5,16644.354085378483,28209.5
2019,6,21395.736804259806,41829.0
2019,7,23770.60420703968,37936.5
2019,8,21431.257660573156,35121.0
2019,9,16936.031474334774,28572.5
2019,10,15651.954945368178,27101.0
2019,11,18075.43024794074,31541.5
2019,12,20255.746639047986,33286.5
2020,1,22830.57074001442,37284.5
2020,2,26709.25388065049,69472.0
2020,3,43849.00148280934,78778.0
2020,4,41098.92400053125,63001.5
2020,5,30482.37551629159,50906.0
2020,6,29692.673674527374,49290.0
2020,7,28683.842298131003,45457.0
2020,8,24573.50423471954,35453.5
