Year,Month,mean,max
2017,12,3331.236928419834,7251.0
2018,1,2298.902478017586,5736.0
2018,2,1232.0139316811787,2587.0
2018,3,906.8776059179556,1852.0
2018,4,770.1366647298082,1611.0
2018,5,651.5221487047213,1248.0
2018,6,848.6303037329005,1946.0
2018,7,856.074203355478,1610.0
2018,8,655.7386669658887,1285.0
2018,9,534.475284288698,1042.0
2018,10,615.1457935527351,1542.0
2018,11,661.806631115233,1379.0
2018,12,682.812023328847,1433.0
2019,1,661.2117035698147,1376.0
2019,2,557.2241400720228,1087.0
2019,3,528.1631334315837,1095.0
2019,4,689.7893567251461,1512.0
2019,5,707.6811399079995,1365.0
2019,6,669.2444418441376,1073.0
2019,7,641.265274034142,996.0
2019,8,537.5559295411197,892.0
2019,9,513.5006436512581,942.0
2019,10,643.7189616252822,1258.0
2019,11,813.3819160135688,2172.0
2019,12,1023.9967452300784,1942.0
2020,1,984.3592429874958,1809.0
2020,2,890.1181130716601,1547.0
2020,3,875.2953042698643,1548.0
2020,4,914.511414995944,1393.0
2020,5,869.0845007284546,1264.0
2020,6,916.3683350834208,1942.0
2020,7,1165.675232858265,1884.0
2020,8,1031.9480104559975,1523.0
