Year,Month,mean,max
2017,12,340.43981481481484,563.0
2018,1,332.6349862258953,589.0
2018,2,325.6345840130506,555.0
2018,3,307.5248990578735,558.0
2018,4,308.22083333333336,532.0
2018,5,289.66129032258067,552.0
2018,6,327.1222222222222,633.0
2018,7,339.575101488498,614.0
2018,8,370.07537012113056,723.0
2018,9,398.8384401114206,754.0
2018,10,385.8243243243243,801.0
2018,11,443.44909344490935,926.0
2018,12,443.5397039030956,853.0
2019,1,412.4519621109608,835.0
2019,2,418.7272727272728,848.0
2019,3,484.72366621067033,1011.0
2019,4,486.9280677009873,961.0
2019,5,454.5034199726402,930.0
2019,6,484.4265335235378,1017.0
2019,7,455.5855978260869,799.0
2019,8,434.7341430499325,799.0
2019,9,423.3699015471168,733.0
2019,10,426.1339648173207,744.0
2019,11,477.74542897327706,866.0
2019,12,532.4607046070461,868.0
2020,1,554.2921195652174,968.0
2020,2,589.1591895803184,951.0
2020,3,745.9483695652174,1558.0
2020,4,967.5404530744336,1554.0
2020,5,837.9444444444445,1487.0
2020,6,720.0955056179776,1300.0
2020,7,714.7809139784946,1177.0
2020,8,743.7569444444445,1254.0
