Year,Month,mean,max
2017,12,278.37956660083535,480.5
2018,1,265.1166306875851,515.5
2018,2,258.93724866757225,506.0
2018,3,277.26433552513515,621.0
2018,4,349.00375574577487,716.0
2018,5,325.3283806123518,797.0
2018,6,262.38569207211174,502.5
2018,7,360.5311221323138,640.0
2018,8,305.2125780159852,560.0
2018,9,264.17815410394024,517.0
2018,10,271.60296097520416,543.0
2018,11,258.2502220215448,529.0
2018,12,276.8559364326527,537.5
2019,1,283.2852427637428,599.5
2019,2,269.2416447636383,600.0
2019,3,252.82164813554195,560.5
2019,4,243.3892955271935,483.5
2019,5,222.62674124431783,481.0
2019,6,217.73119881316688,411.0
2019,7,215.93243647992853,386.5
2019,8,209.43017280538163,386.5
2019,9,180.90696397796367,383.0
2019,10,164.27810918382954,354.5
2019,11,119.95007929750415,260.5
2019,12,136.3355252589647,254.0
2020,1,157.2133688570681,281.5
2020,2,170.5545071749208,364.5
2020,3,269.8492886570836,619.5
2020,4,400.7301558871301,737.0
2020,5,339.254692297819,609.0
2020,6,287.7177314706873,507.0
2020,7,255.78768205343923,451.0
2020,8,228.41813075267507,366.5
