Year,Month,mean,max
2017,12,569.8452932098766,951.0
2018,1,673.5973859260124,1202.0
2018,2,657.6763641238772,1243.0
2018,3,546.6904708520179,1039.0
2018,4,470.836262073781,874.0
2018,5,453.7383596993156,865.0
2018,6,472.17739877015896,838.0
2018,7,479.9868050073305,758.0
2018,8,477.9961763382816,739.0
2018,9,359.0261415127222,687.0
2018,10,449.6708361505522,873.0
2018,11,370.42775842044136,758.0
2018,12,348.9407473908652,657.0
2019,1,396.3654586636467,749.0
2019,2,368.0928296259476,780.0
2019,3,344.2964314217307,651.0
2019,4,328.77071563088515,650.0
2019,5,302.0359753312015,587.0
2019,6,324.18383049242425,542.0
2019,7,342.40620721131904,554.0
2019,8,354.1889452904681,570.0
2019,9,259.81164343446176,515.0
2019,10,252.41534631054776,520.0
2019,11,364.9832823169296,741.0
2019,12,325.45250197673107,660.0
2020,1,366.19852774631937,627.0
2020,2,425.5750303030303,777.0
2020,3,587.2111892873354,984.0
2020,4,645.995902758809,1051.0
2020,5,494.43683973926727,883.0
2020,6,394.47926429240863,618.0
2020,7,401.2512370670265,683.0
2020,8,457.1781341107872,707.0
