Year,Month,mean,max
2017,12,425.415090698572,693.0
2018,1,353.9148342059337,567.0
2018,2,294.6409121395037,484.0
2018,3,266.6298206278027,455.0
2018,4,236.54327594229875,418.0
2018,5,210.297318523505,773.0
2018,6,201.99188029230947,335.0
2018,7,195.82970565016356,310.0
2018,8,204.1910706252812,345.0
2018,9,227.915998605786,408.0
2018,10,236.70921586300136,391.0
2018,11,223.78634463539248,379.0
2018,12,217.5521885521885,359.0
2019,1,238.65704257246375,410.0
2019,2,246.54143371847437,411.0
2019,3,232.3065527065527,404.0
2019,4,218.05824899976463,367.0
2019,5,199.34231867504283,336.0
2019,6,190.2687765706188,316.0
2019,7,168.60070550751024,260.0
2019,8,158.540446146913,247.0
2019,9,165.50521016274442,303.0
2019,10,192.21668742216687,356.0
2019,11,224.10998706034584,374.0
2019,12,210.32079945799455,355.0
2020,1,216.49049343594388,365.0
2020,2,221.83758925329784,379.0
2020,3,292.7630326382593,580.0
2020,4,406.20171732315663,636.0
2020,5,354.2614364392492,586.0
2020,6,286.8436401967674,445.0
2020,7,240.3712197863969,396.0
2020,8,204.19719953325557,302.0
