Year,Month,mean,max
2017,12,433.3425925925926,1189.0
2018,1,362.8002754820936,1095.0
2018,2,207.67536704730836,552.0
2018,3,291.76985195154776,966.0
2018,4,189.97214484679665,462.0
2018,5,138.27187079407807,300.0
2018,6,204.21666666666667,798.0
2018,7,509.84709066305817,1189.0
2018,8,388.6504723346829,833.0
2018,9,911.7698744769874,5587.0
2018,10,385.7090663058187,964.0
2018,11,312.5195530726257,716.0
2018,12,373.6711590296496,1098.0
2019,1,406.6698240866035,1072.0
2019,2,346.8554396423249,783.0
2019,3,205.11491108071132,431.0
2019,4,312.8753541076487,1707.0
2019,5,1496.4697802197802,7238.0
2019,6,721.1065340909091,1590.0
2019,7,697.4638472032742,1386.0
2019,8,392.8971583220568,705.0
2019,9,278.8637640449438,580.0
2019,10,278.7764227642276,680.0
2019,11,433.8663853727145,981.0
2019,12,506.20054200542006,1130.0
2020,1,566.3328804347826,1256.0
2020,2,380.2156295224312,769.0
2020,3,322.35636856368563,589.0
2020,4,317.3756097560976,493.0
2020,5,292.2068027210884,473.0
2020,6,332.15427769985973,987.0
2020,7,481.0846774193548,921.0
2020,8,328.31597222222223,518.0
