Year,Month,mean,max
2017,12,1511.5274562757202,2511.3333333333335
2018,1,1473.1113171092074,2515.6666666666665
2018,2,1462.7331372330198,2494.6666666666665
2018,3,1365.2644058211645,2336.3333333333335
2018,4,1207.5537362168227,2146.6666666666665
2018,5,1077.2410001140913,1868.3333333333333
2018,6,1235.0965379146717,2136.0
2018,7,1295.6354470167055,1967.6666666666667
2018,8,1304.4683868229101,1989.0
2018,9,1022.873389388475,1999.3333333333333
2018,10,1070.3974248902248,2026.6666666666667
2018,11,1017.183262704129,1896.6666666666667
2018,12,1048.5282506784458,1739.6666666666667
2019,1,966.555617037178,1615.6666666666667
2019,2,857.6347782965944,1570.3333333333333
2019,3,752.3265114647852,1387.6666666666667
2019,4,745.5576574311395,1330.0
2019,5,754.7223174385854,1397.3333333333333
2019,6,886.4999886753867,1647.3333333333333
2019,7,934.0209189690445,1504.0
2019,8,901.6813406415368,1428.3333333333333
2019,9,810.2150109810569,1532.6666666666667
2019,10,767.8702513118619,1580.3333333333333
2019,11,776.590380939526,1410.0
2019,12,717.9413034408402,1358.0
2020,1,707.7086256814076,1190.6666666666667
2020,2,773.9278392601337,1270.0
2020,3,1049.2129515790496,1974.6666666666667
2020,4,1353.671675735039,2257.0
2020,5,1149.3462523721862,1966.6666666666667
2020,6,847.5780426191878,1380.3333333333333
2020,7,733.5224859452097,1144.6666666666667
2020,8,748.1932457311981,1108.6666666666667
