Year,Month,mean,max
2017,12,254.31271973545995,604.5
2018,1,249.88375282981724,588.5
2018,2,201.85184316079147,498.0
2018,3,190.44557898649552,467.0
2018,4,198.94885202213385,483.5
2018,5,284.6738638062999,951.5
2018,6,201.06520402076484,458.5
2018,7,184.40171810629346,385.0
2018,8,143.535831775397,300.5
2018,9,130.31224302617557,304.0
2018,10,143.82734462926746,387.5
2018,11,144.98341728857548,385.0
2018,12,153.29184361369454,371.0
2019,1,127.54030753922677,362.5
2019,2,76.33783559985096,178.0
2019,3,91.12675119366853,318.0
2019,4,61.191691694228666,161.0
2019,5,56.91620925566037,152.5
2019,6,61.20135233052962,183.0
2019,7,74.0623270248163,164.0
2019,8,64.70138265918172,142.0
2019,9,55.43514941593387,121.5
2019,10,53.89433026560119,120.5
2019,11,69.92701827598692,169.0
2019,12,88.48054030092875,238.0
2020,1,85.66988567159306,212.0
2020,2,73.97013148168467,164.5
2020,3,84.72039215598618,207.0
2020,4,102.66282368645082,201.5
2020,5,137.4076045310268,526.0
2020,6,79.53136174837874,192.5
2020,7,95.80369031712253,191.5
2020,8,78.37750316685982,139.0
