Year,Month,mean,max
2017,12,793.1268325617284,1527.5
2018,1,657.6444969015345,1484.5
2018,2,551.6844417805485,1068.0
2018,3,536.8545680117068,1000.5
2018,4,517.5667747667736,936.0
2018,5,521.4323444767359,926.0
2018,6,613.8478791343772,1108.0
2018,7,526.1043889200015,876.5
2018,8,478.0819733275604,757.5
2018,9,459.43734597832224,829.0
2018,10,438.2961604336535,760.5
2018,11,430.8810513030985,818.5
2018,12,380.2315082749019,680.5
2019,1,378.9876584354926,688.5
2019,2,341.537790247775,633.5
2019,3,387.2087826854365,763.0
2019,4,410.86761922176026,752.0
2019,5,383.4832373162495,689.5
2019,6,377.5887189223128,643.0
2019,7,308.8428975999373,520.5
2019,8,434.23615072468203,763.0
2019,9,350.01259813609175,622.0
2019,10,306.1962422068396,559.5
2019,11,340.4208652752797,664.5
2019,12,491.7966189742991,912.5
2020,1,504.4689060345231,956.5
2020,2,467.5697347321696,883.0
2020,3,473.31228294759114,861.0
2020,4,438.5025583373987,698.5
2020,5,385.60113884690844,623.0
2020,6,360.7532990016122,642.0
2020,7,395.9192826098848,652.0
2020,8,375.3183530531756,575.5
