Year,Month,mean,max
2017,12,50.265881444294266,146.0
2018,1,43.927725118483416,130.0
2018,2,42.25755743651753,166.0
2018,3,28.77760340768972,88.0
2018,4,23.18784851301115,64.0
2018,5,39.3138178555406,171.0
2018,6,33.869827286426336,143.0
2018,7,33.130757968239664,120.0
2018,8,19.826970581630363,57.0
2018,9,18.34846198491004,56.0
2018,10,15.913395568552469,51.0
2018,11,29.36714583816369,142.0
2018,12,27.70547330641543,99.0
2019,1,26.20763669227293,85.0
2019,2,20.612566745312307,72.0
2019,3,17.499262118288115,58.0
2019,4,16.77297740311439,64.0
2019,5,14.92796943476795,46.0
2019,6,21.04516732974491,104.0
2019,7,27.282468633435062,107.0
2019,8,17.32693387223532,53.0
2019,9,14.07245698232471,52.0
2019,10,14.258698599186625,81.0
2019,11,23.7143358689292,90.0
2019,12,29.512800359308333,98.0
2020,1,33.30082309166761,162.0
2020,2,32.51182899003243,115.0
2020,3,31.880816235003923,102.0
2020,4,42.8687536231884,141.0
2020,5,26.552215367358382,66.0
2020,6,27.59551873030692,138.0
2020,7,39.70042667864361,151.0
2020,8,24.565192083818392,66.0
