Year,Month,mean,max
2017,12,281.6187518286361,414.0
2018,1,268.4486275973298,404.6666666666667
2018,2,253.88619401454162,387.3333333333333
2018,3,227.66287348235497,377.6666666666667
2018,4,171.51126826971472,279.6666666666667
2018,5,147.00416304921723,254.33333333333334
2018,6,137.70540932789604,229.66666666666666
2018,7,115.60938457743764,204.0
2018,8,106.18173766471853,185.33333333333334
2018,9,89.38841699283587,157.0
2018,10,83.99189915488046,145.66666666666666
2018,11,66.1633314607097,113.0
2018,12,55.189669471053115,99.0
2019,1,48.37109093698677,88.66666666666667
2019,2,46.696899673921244,86.66666666666667
2019,3,45.18789789792904,83.33333333333333
2019,4,47.38520205202459,83.33333333333333
2019,5,39.25881779459646,69.66666666666667
2019,6,37.798732403385834,69.0
2019,7,32.147820441948404,59.666666666666664
2019,8,31.964896303219728,59.666666666666664
2019,9,25.981033626734046,51.0
2019,10,24.48984294199776,46.0
2019,11,22.096521483767418,43.0
2019,12,19.132693916564758,39.333333333333336
2020,1,17.21886620680851,36.333333333333336
2020,2,17.677483918527972,36.0
2020,3,22.39968982710298,46.333333333333336
2020,4,26.550239628172204,48.0
2020,5,21.313873122175035,38.666666666666664
2020,6,19.619983462427026,36.0
2020,7,16.763299180897096,32.0
2020,8,16.87291978604365,30.0
