Year,Month,mean,max
2017,12,124.61805555555556,225.0
2018,1,126.30896551724138,254.0
2018,2,112.28711256117457,241.0
2018,3,114.64650537634408,226.0
2018,4,109.0125173852573,214.0
2018,5,101.53763440860214,193.0
2018,6,99.77638888888887,194.0
2018,7,87.57780784844384,178.0
2018,8,90.00540540540541,160.0
2018,9,80.29009762900976,150.0
2018,10,62.7807848443843,132.0
2018,11,70.31977559607293,141.0
2018,12,73.70754716981132,136.0
2019,1,57.40841248303935,131.0
2019,2,46.010432190760056,95.0
2019,3,46.76060191518468,97.0
2019,4,37.6944837340877,79.0
2019,5,39.02884615384615,78.0
2019,6,39.27977044476327,89.0
2019,7,40.45554035567716,92.0
2019,8,37.70540540540541,88.0
2019,9,31.195774647887323,80.0
2019,10,24.661684782608692,61.0
2019,11,38.721518987341774,98.0
2019,12,43.204607046070464,99.0
2020,1,42.39100817438692,94.0
2020,2,34.530523255813954,90.0
2020,3,34.926430517711175,107.0
2020,4,32.08524590163935,86.0
2020,5,53.97131147540984,121.0
2020,6,53.9240506329114,115.0
2020,7,47.373655913978496,100.0
2020,8,48.56597222222222,103.0
