appid,Date,PGDR
381210,2020-03-16,64.22768208841097
381210,2020-04-23,18.75374132397196
381210,2020-07-08,-7.384950659480209
381210,2020-08-06,-8.493624349014745
236850,2019-06-02,21.689712306444275
236850,2019-07-08,-1.2276678048939142
236850,2019-09-19,8.519834095837755
236850,2019-10-20,0.5454130295478281
236850,2019-12-02,20.613666428903652
236850,2019-12-12,20.613666428903652
236850,2020-01-01,26.406756320368817
236850,2020-01-26,26.406756320368817
236850,2020-05-17,34.011182731655545
236850,2020-06-11,13.30457736186598
236850,2020-07-08,-26.209892086732502
489830,2019-06-16,26.58181295588092
489830,2019-07-08,7.673529969437458
489830,2019-07-29,5.726514902565267
489830,2019-12-02,101.34198278694461
489830,2020-01-01,22.564223721709258
489830,2020-01-26,22.564223721709258
489830,2020-07-08,21.339531521106846
489830,2020-08-10,5.482074318545101
306130,2019-04-07,63.18811786078329
306130,2019-06-16,-35.537682722925155
306130,2019-07-08,-50.08042932533253
306130,2019-07-29,-50.08042932533253
306130,2019-09-02,-32.05619092845306
306130,2019-10-07,-6.477016854918782
306130,2019-12-02,67.31749487961432
306130,2020-01-01,43.54741487022469
306130,2020-01-26,43.54741487022469
306130,2020-04-14,97.90900133343172
306130,2020-07-08,3.2909228764798915
306130,2020-08-12,12.656561341113557
435150,2019-05-09,118.02341904908705
435150,2019-06-09,38.75829669802398
435150,2019-07-08,-73.22134949403336
435150,2019-09-05,-14.447293777476435
435150,2019-09-19,-14.447293777476435
435150,2019-10-31,2.207581411378507
435150,2019-11-11,91.76332382493568
435150,2019-11-24,91.76332382493568
435150,2019-12-02,69.49158250732003
435150,2020-01-01,18.883464293793754
435150,2020-01-26,16.99511786441438
435150,2020-03-01,102.51912797036786
435150,2020-03-29,102.51912797036786
435150,2020-05-18,-33.56740826325369
435150,2020-06-14,0.5660269226781875
435150,2020-07-08,-20.5520028688884
435150,2020-07-26,-20.5520028688884
394360,2019-06-06,36.537659594953446
394360,2019-07-08,-2.6386645899196055
394360,2019-10-20,8.079179605590218
394360,2019-12-02,22.46063167611989
394360,2020-01-01,39.44517100298573
394360,2020-01-26,35.85924636635066
394360,2020-03-01,-1.4669910340436458
394360,2020-04-02,-9.57820733941516
394360,2020-05-17,3.593067069324272
394360,2020-06-05,14.024819906821657
394360,2020-07-08,11.18419443889964
251570,2019-07-08,-8.946913294168558
251570,2019-10-31,276.6561991847058
251570,2019-12-02,-21.800082078231494
251570,2020-01-01,4.966330845715796
251570,2020-01-26,4.966330845715796
251570,2020-03-22,12.117224866767476
251570,2020-07-08,69.97242074431837
281990,2019-05-12,105.23640160917351
281990,2019-06-06,-10.735932367765296
281990,2019-07-08,-53.644601516055076
281990,2019-07-21,-53.644601516055076
281990,2019-10-24,24.176449562052085
281990,2019-12-02,12.25032074747537
281990,2020-01-01,5.569436254233967
281990,2020-01-26,5.569436254233967
281990,2020-03-19,117.1083582949704
281990,2020-05-17,-43.06294535274949
281990,2020-07-08,-9.307985162554667
550,2019-05-19,37.86480611411982
550,2019-05-27,37.86480611411982
550,2019-07-08,-14.145134793872122
550,2019-10-31,33.06647985340527
550,2019-12-02,33.9246430661326
550,2020-01-01,17.529717551879905
550,2020-07-08,17.620940428381218
594570,2019-05-19,-117.97538407597307
594570,2019-07-08,-15.042298571198156
594570,2019-10-20,-28.95192679221237
594570,2019-12-02,71.79992804272705
594570,2020-01-01,-26.466966301111146
594570,2020-01-26,-26.466966301111146
594570,2020-04-22,108.89623121271347
594570,2020-05-31,46.13814609555891
594570,2020-07-08,-46.54741806538641
221380,2019-06-07,19.852732428458594
221380,2019-07-08,-15.950067402012847
582660,2019-05-27,-17.375288321600117
582660,2019-07-08,37.570205659012096
582660,2019-09-29,-45.08788659996839
582660,2019-10-31,-16.14523173461825
582660,2019-12-02,77.47854923867024
582660,2020-01-01,64.40994114797287
582660,2020-02-02,114.70047030833331
582660,2020-03-01,54.210282798912736
582660,2020-04-21,-34.05461923715569
582660,2020-07-08,-45.111772946125065
255710,2019-05-23,0.40001311676454426
255710,2019-07-08,-20.112681720539335
255710,2019-10-20,25.727093426690715
255710,2019-11-10,19.62358667127679
255710,2019-12-02,13.445399483377598
255710,2020-01-01,5.605480377098094
255710,2020-01-26,5.605480377098094
255710,2020-04-02,-14.240199133112707
255710,2020-05-17,-52.67038508158112
255710,2020-07-08,11.163669158946108
214950,2019-07-08,5.489011626811227
214950,2019-09-29,5.839818322726664
214950,2019-12-02,16.536019452929477
214950,2020-01-01,7.742396998168817
214950,2020-01-26,7.742396998168817
214950,2020-05-03,-34.631927649063954
214950,2020-07-08,-8.27866120210709
294100,2020-07-08,107.54533389642272
294100,2020-08-12,37.250849636837714
413150,2019-07-08,-49.232344998187585
413150,2019-11-11,848.3025281456736
413150,2019-12-02,1236.202598735281
413150,2020-01-01,-4.4931472389819405
413150,2020-01-26,-5.446239077553867
413150,2020-07-08,24.657704195531267
413150,2020-08-12,-81.86713778260827
582160,2019-05-26,-14.566634766374593
582160,2019-07-08,-16.00969802766419
582160,2019-08-12,-61.11353434674134
582160,2019-10-20,24.170015030487995
582160,2019-11-11,114.64658526234513
582160,2019-12-02,214.27731610014834
582160,2020-01-01,14.607213085998687
582160,2020-01-19,14.607213085998687
582160,2020-01-26,14.607213085998687
582160,2020-03-25,16.083226228171533
582160,2020-05-03,-25.322315169199793
582160,2020-07-08,77.7339250649836
582160,2020-07-26,77.7339250649836
322330,2019-05-09,81.35260904628745
322330,2019-05-27,81.35260904628745
322330,2019-06-09,-48.86859929419703
322330,2019-07-08,-24.763415304172188
322330,2019-10-31,41.751161843482755
322330,2019-11-11,85.7659453491077
322330,2019-12-02,51.38930306740175
322330,2019-12-15,51.38930306740175
322330,2020-01-01,29.294070024226524
322330,2020-01-26,29.294070024226524
322330,2020-07-08,-26.8124362108221
447020,2019-05-16,-6.690905614613117
447020,2019-07-08,6.471689475749483
447020,2019-09-15,-9.101334922636415
447020,2019-12-02,-20.03646974860115
447020,2020-01-01,-57.011412109383336
447020,2020-07-08,9.47151516874242
447020,2020-08-02,9.070725380607238
49520,2019-04-09,49.813043894199716
49520,2019-05-19,36.702802955879946
49520,2019-06-16,61.871037034630206
49520,2019-07-08,-83.76930780625474
49520,2019-08-26,-60.02840263006704
49520,2019-10-06,-80.7636803741748
49520,2019-11-11,-55.66519198510283
49520,2019-12-02,4.45913236720926
49520,2020-01-01,-1.4818923769940444
49520,2020-01-26,-1.4818923769940444
49520,2020-03-09,51.53666578548649
49520,2020-05-06,-27.485227668315733
49520,2020-07-08,-35.49207433753069
49520,2020-08-12,-7.2980824488741085
48700,2019-07-08,2.825164225539462
48700,2019-10-13,-2.5546974673255334
48700,2019-10-31,-3.193371834156917
48700,2019-11-11,-15.476699481292293
48700,2019-12-02,41.28314926526675
48700,2020-01-01,41.129347857870336
48700,2020-01-26,51.411684822337925
48700,2020-03-01,38.97195849683041
48700,2020-07-08,0.5610302263092308
374320,2019-05-05,23.39549499447784
374320,2019-06-16,13.436601251428462
374320,2019-07-08,-26.233295944817325
374320,2019-09-08,-20.90492236778241
374320,2019-10-31,-7.713827398219667
374320,2019-12-02,77.03667333601975
374320,2020-01-01,29.723036791871746
374320,2020-01-26,29.723036791871746
374320,2020-04-19,84.75910176760519
374320,2020-05-05,-21.237354337695105
374320,2020-07-08,-4.61020591641237
268500,2019-06-02,27.129380449392286
268500,2019-07-08,17.718181780182146
268500,2019-08-12,-36.82374941595152
268500,2019-10-31,51.75484444866598
268500,2019-11-15,71.89969541518464
268500,2019-12-02,2.5253379912029303
268500,2020-01-01,-18.47805438958189
268500,2020-01-26,-18.47805438958189
268500,2020-02-27,12.149186137632569
268500,2020-03-15,85.78809403947473
268500,2020-05-06,-61.50965944989154
268500,2020-07-08,-23.464109697080982
311290,2019-05-02,272.06849688305874
311290,2019-07-08,-90.9796909419927
311290,2019-09-29,170.10406759234678
311290,2019-10-20,23.804224478378853
311290,2019-12-02,29.73530986123582
311290,2020-01-01,47.73335554483409
311290,2020-01-26,47.73335554483409
311290,2020-02-06,-41.72071596327601
311290,2020-05-17,16.292306406667052
311290,2020-07-08,-29.27674087092791
240,2019-07-08,0.5674564360067594
240,2019-12-02,19.816510429632014
240,2020-01-01,-4.599128634046893
240,2020-07-08,-14.099605512500949
203770,2019-06-02,-28.29202023895154
203770,2019-07-08,-1.9961158889289365
356190,2019-05-17,22.992375965545506
356190,2019-07-08,-9.931858835055632
356190,2019-08-24,-35.35270016720627
356190,2019-10-31,167.023063966134
356190,2019-11-10,213.1113435178829
356190,2019-12-02,-8.165831658454278
356190,2020-01-01,-45.98455197733006
356190,2020-01-26,-45.98455197733006
356190,2020-03-29,33.88961736351797
356190,2020-07-08,201.8385719632661
356190,2020-08-06,61.42629409135016
253920,2019-05-19,-12.872511494632239
253920,2019-06-23,-12.420461891875624
253920,2019-07-08,-73.17620723324313
253920,2019-09-01,-15.157446751631035
253920,2019-10-31,16.20323001007401
253920,2019-12-02,-32.616344614677324
253920,2020-01-01,496.39292292196757
253920,2020-01-26,413.66076910163963
253920,2020-03-01,-5.300177596056191
253920,2020-07-08,89.24857897231126
242760,2019-07-08,-29.765680596623543
242760,2019-09-15,-6.591339142772937
242760,2019-10-31,-15.086039562251772
242760,2019-11-11,178.54313454907398
242760,2019-12-02,142.39639786352558
242760,2020-01-01,12.794684029751092
242760,2020-01-26,12.794684029751092
242760,2020-03-08,29.58722228127217
242760,2020-07-08,-15.41269446641658
250900,2019-05-12,-13.786387157884752
250900,2019-07-08,-33.92232065033223
250900,2019-10-31,66.55693216712625
250900,2019-11-24,60.233178240654276
250900,2019-12-02,19.87028829498095
250900,2020-01-01,32.87383678293412
250900,2020-01-26,38.67510209756956
250900,2020-07-08,-1.9082174832381067
485510,2019-05-05,6.311736031104083
485510,2019-07-08,-58.16399837148509
485510,2019-09-14,-0.21793272888309068
485510,2019-11-11,103.77562218747046
485510,2020-01-01,20.248190669642323
485510,2020-01-26,20.248190669642323
485510,2020-03-08,78.94688491327466
485510,2020-07-08,35.38687871275464
219990,2019-05-19,-67.81115162310421
219990,2019-05-27,-67.81115162310421
219990,2019-07-08,-33.54138252107723
219990,2019-10-06,85.22257989486766
219990,2019-10-31,85.22257989486766
219990,2019-12-02,10.458307651889161
219990,2020-01-01,25.45737252162978
219990,2020-01-26,29.09414002471975
219990,2020-02-21,54.67791009957457
219990,2020-04-11,-31.04540001930991
219990,2020-07-08,-2.314865531468363
259340,2019-05-26,-22.45544376539975
259340,2019-07-08,-78.21503772623323
259340,2019-09-01,-9.433401097518706
259340,2019-10-31,12.534908632298297
259340,2019-12-02,-27.287868228525024
259340,2020-01-01,16.198518536572234
259340,2020-01-26,10.799012357714822
259340,2020-03-01,35.3708137493018
259340,2020-07-08,98.80406849698272
231430,2019-05-08,-1.077210099742895
231430,2019-07-28,-1.4310179874290307
231430,2019-09-22,-8.496451466478836
231430,2019-11-23,49.309514317007796
231430,2019-12-02,-26.1310777386437
231430,2020-01-01,-9.237429585745897
231430,2020-01-26,-9.237429585745897
231430,2020-04-23,-3.4532779075633147
231430,2020-07-08,0.41673402274671006
359320,2019-04-07,28.069581216358372
359320,2019-04-21,28.069581216358372
359320,2019-07-08,34.33274552111078
359320,2019-07-21,32.043895819703394
359320,2019-08-29,1.48391076083935
359320,2019-09-22,-16.418523598318025
359320,2019-10-31,-30.25242337574276
359320,2019-11-11,62.38325137781042
359320,2019-12-02,79.14083876336971
359320,2020-01-01,-19.43280961095451
359320,2020-01-26,-22.2089252696623
359320,2020-04-02,83.61176450041474
359320,2020-04-13,83.61176450041474
359320,2020-05-24,30.199186836067668
359320,2020-06-14,22.653391976143322
359320,2020-07-08,-60.84955795947156
364360,2019-05-19,2.9504615895575874
364360,2019-07-08,-31.87440792404986
364360,2019-10-20,-12.18132970898815
364360,2019-12-02,25.761526027285473
364360,2020-01-01,-22.474879004868708
364360,2020-01-26,-22.474879004868708
364360,2020-04-22,21.357711175091396
364360,2020-05-31,-33.450341622403904
364360,2020-07-08,-37.92320867156308
22380,2019-05-19,74.80831769669213
22380,2019-07-08,12.217480691913007
22380,2019-07-29,10.914282751442286
22380,2019-10-28,49.14913994504168
22380,2019-12-02,-24.991353949345527
22380,2020-01-01,-7.222580452273543
22380,2020-01-26,-7.222580452273543
22380,2020-07-08,11.12298040755637
22380,2020-08-10,1.599268567619997
244850,2019-07-08,50.94360865331471
244850,2019-07-21,50.94360865331471
244850,2019-09-08,-20.63852629613793
244850,2019-11-03,39.08370242372817
244850,2019-11-12,39.08370242372817
244850,2019-12-02,190.00220213369258
244850,2020-01-01,77.58986741892211
244850,2020-01-17,77.58986741892211
244850,2020-01-26,77.58986741892211
244850,2020-04-09,1.684687336977063
244850,2020-07-08,-35.75743700014266
325610,2019-07-08,-2.8471606974444
325610,2019-09-29,1.921911183717284
325610,2019-12-02,62.49246601749642
325610,2020-01-01,-6.001111645328415
325610,2020-01-26,-6.001111645328415
325610,2020-05-03,-36.20335225755652
325610,2020-07-08,-7.504627564567326
298610,2019-05-19,-60.15793046466553
298610,2019-07-08,41.40530848355341
264710,2019-04-07,-144.0065749731404
264710,2019-06-07,146.92324909602814
264710,2019-07-08,4.494672441867245
264710,2019-12-02,221.06669435644127
264710,2020-01-01,40.278855337349235
264710,2020-01-26,46.99199789357411
264710,2020-04-13,-31.864927562726173
264710,2020-07-08,31.22884445953859
322170,2019-07-08,-9.0624200592411
322170,2019-10-31,25.660285411956064
322170,2019-12-02,45.45800786977315
322170,2020-01-01,8.316027993729387
322170,2020-01-26,8.316027993729387
322170,2020-07-08,9.303962723593903
211820,2019-07-08,-80.21537878780967
211820,2019-07-21,-85.07691689616176
211820,2019-11-11,196.93860431735365
211820,2019-12-02,150.8450557191318
211820,2020-01-01,-4.488242890591627
211820,2020-01-26,-5.984323854122169
211820,2020-06-07,-37.58329813461
211820,2020-07-08,-80.48035594127043
242920,2019-07-08,-14.206031667964446
242920,2019-09-22,30.63622158224045
242920,2019-12-02,4.335361046153443
242920,2020-01-01,-1.642876847740202
242920,2020-01-26,-1.642876847740202
242920,2020-02-23,17.71476099185416
242920,2020-06-14,-16.249201923263023
242920,2020-07-08,-14.936119064230201
460930,2019-05-05,24.674929558448653
460930,2019-07-08,-33.6713112150145
460930,2019-12-02,27.89617916090827
460930,2020-01-01,46.714798909242894
460930,2020-01-26,46.714798909242894
460930,2020-03-01,12.850692729631433
460930,2020-03-25,12.850692729631433
460930,2020-07-08,13.865086986267121
373420,2019-05-09,86.30423949961823
373420,2019-06-09,-15.691916819595711
373420,2019-07-08,-55.3578351663045
373420,2019-10-31,32.43699488553103
373420,2019-11-11,64.31742039195069
373420,2019-11-24,64.31742039195069
373420,2019-12-02,17.317777058091558
373420,2020-01-01,-6.5768905337036445
373420,2020-01-26,-6.5768905337036445
373420,2020-03-01,83.19403247189082
373420,2020-07-08,-1.7749253780563083
220200,2019-06-05,37.39608121123811
220200,2019-07-08,2.9593929246887165
220200,2019-07-23,2.9593929246887165
220200,2019-09-01,-32.66834333010381
220200,2019-10-31,-32.892630003996636
220200,2019-11-11,-12.875689373756432
220200,2019-12-02,10.059064554526962
220200,2020-01-01,33.62572981505795
220200,2020-01-19,33.62572981505795
220200,2020-01-26,33.62572981505795
220200,2020-03-30,13.778863887535678
220200,2020-05-24,37.11963403964834
220200,2020-07-08,-34.4682310182629
10500,2019-07-08,0.9206859104128601
10500,2019-09-29,0.44929263712003126
10500,2019-11-26,2.94897757237641
10500,2019-12-02,4.684286806248051
10500,2020-01-01,5.058930796943167
10500,2020-01-26,5.058930796943167
10500,2020-05-03,-34.43471028474226
10500,2020-07-08,-10.866612672718697
4700,2019-07-08,-6.427811399119201
4700,2019-09-29,-1.143424609894013
4700,2019-11-26,13.88766489884466
4700,2019-12-02,11.725933819888398
4700,2020-01-01,10.644534301981006
4700,2020-01-26,10.644534301981006
4700,2020-05-03,-38.421981358851
4700,2020-07-08,-3.4299259844570726
221100,2019-05-19,101.13664183635332
221100,2019-07-08,39.86558164344949
221100,2019-10-02,9.778281010762193
221100,2019-10-19,9.778281010762193
221100,2019-10-31,9.778281010762193
221100,2019-11-11,109.42517605977349
221100,2019-11-26,109.42517605977349
221100,2019-12-02,213.84809615792517
221100,2020-01-01,102.66513257776967
221100,2020-01-26,102.66513257776967
221100,2020-02-16,14.116315202388565
221100,2020-04-14,13.49295668537212
221100,2020-05-24,-50.20184186876262
221100,2020-07-08,-7.2998698548293035
239140,2019-04-27,-5.370450834335398
239140,2019-06-19,107.66345549017716
239140,2019-07-08,-33.97541707054906
239140,2019-09-01,22.883045386630965
239140,2019-10-06,48.35074459949881
239140,2019-11-03,14.597816403626318
239140,2019-11-11,14.597816403626318
239140,2019-11-26,14.597816403626318
239140,2019-12-02,-10.155738844713829
239140,2019-12-15,-10.155738844713829
239140,2020-01-01,73.97470548127401
239140,2020-01-26,73.97470548127401
239140,2020-04-13,-42.67938194677343
239140,2020-06-07,35.18164254553683
239140,2020-07-08,-44.57518407264606
232090,2019-05-19,14.950114194782548
232090,2019-07-08,-58.43798490594677
232090,2019-10-31,16.838780066833802
232090,2019-11-11,-33.396833886748475
232090,2019-11-26,-33.396833886748475
232090,2019-12-02,-32.90169938519097
232090,2020-01-01,-33.136345859690366
232090,2020-01-26,-33.136345859690366
232090,2020-03-30,152.13266853966843
232090,2020-07-08,-84.67532787407312
457140,2019-04-18,37.26088236524958
457140,2019-06-09,61.17552664493265
457140,2019-07-08,1056.789885569811
457140,2019-08-05,341.1054989730241
457140,2019-10-31,-94.63782539157305
457140,2019-11-11,-33.54495211695289
457140,2019-11-24,-33.54495211695289
457140,2019-11-26,-33.54495211695289
457140,2019-12-02,-12.228419285712013
457140,2020-01-01,14.54962897655802
457140,2020-01-26,14.54962897655802
457140,2020-03-15,4.876410425835454
457140,2020-07-08,9.808674457264479
55100,2019-05-19,2.2154115971662782
55100,2019-07-08,-17.474638578317972
55100,2019-09-11,-16.2570634218488
55100,2019-11-26,14.616106598661851
55100,2019-12-02,-8.055294240873309
55100,2020-01-01,-2.9125917473092495
55100,2020-01-26,-2.9125917473092495
55100,2020-03-15,54.04929417770244
55100,2020-07-08,-21.621616556928817
391220,2019-07-08,-8.37012198549066
391220,2019-08-01,-31.74401204080516
391220,2019-09-25,-13.543281875534053
391220,2019-10-31,36.54908244678319
391220,2019-11-11,95.18039546541
391220,2019-11-26,95.18039546541
391220,2019-12-02,-3.5891240032016927
391220,2020-01-01,-33.359868698194454
391220,2020-01-26,-33.359868698194454
391220,2020-03-01,50.68036183665491
391220,2020-03-31,50.68036183665491
391220,2020-05-26,-43.88300445114947
391220,2020-07-08,64.11450708771756
391220,2020-08-06,8.510738334990533
47890,2019-07-08,13.15671135137604
47890,2019-08-08,-31.63872328773047
47890,2019-09-29,-26.36987453854685
47890,2019-11-26,32.9138181286316
47890,2019-12-02,44.88900965895797
47890,2020-01-01,-5.504271948586066
47890,2020-01-26,-5.504271948586066
314160,2019-07-08,0.14433987608993704
314160,2020-04-05,19.53060997853461
314160,2020-07-08,5.121308880803773
305620,2019-05-09,80.97795863050426
305620,2019-05-19,92.02040753466392
305620,2019-07-08,-34.591919273979926
305620,2019-10-31,285.1791697214721
305620,2019-11-11,12.247337779762647
305620,2019-11-26,12.247337779762647
305620,2019-12-02,-24.42790545034685
305620,2020-01-01,-44.25916401473808
305620,2020-01-26,-58.42209649945428
305620,2020-03-30,-1.734941977328096
305620,2020-05-21,18.68880952181483
305620,2020-07-08,-17.062218981136613
268910,2019-06-17,-62.566658087936624
268910,2019-07-08,-131.1812785376729
268910,2019-10-05,291.9969780660819
268910,2019-11-26,236.30050147639508
268910,2019-12-02,84.08218752238635
268910,2020-01-01,-43.58042242550865
268910,2020-01-26,-52.296506910610375
268910,2020-07-08,50.45118690708799
628890,2019-07-08,-30.290122817859746
628890,2019-11-26,0.5420924331551275
628890,2019-12-02,38.829784900418005
628890,2020-01-26,30.900330447115884
628890,2020-03-08,27.225482254549892
612880,2019-06-16,329.93934893897745
612880,2019-07-08,58.59656078488985
612880,2019-07-29,58.59656078488985
612880,2019-10-17,-15.880696537435826
612880,2019-11-26,192.96927785647839
612880,2019-12-02,179.09629758091052
612880,2019-12-13,179.09629758091052
612880,2020-01-01,-45.21220931931765
612880,2020-01-26,-45.21220931931765
612880,2020-07-08,126.85119792644852
612880,2020-08-10,2.7611988881515006
270880,2019-05-26,80.84064926000096
270880,2019-06-13,55.38570529461749
270880,2019-07-08,-37.61153258356574
270880,2019-07-21,-37.61153258356574
270880,2019-09-08,-5.888184879732996
270880,2019-10-31,39.39626296649164
270880,2019-11-13,53.31169238173262
270880,2019-11-26,53.31169238173262
270880,2019-12-02,-7.201938746096984
270880,2019-12-17,-7.201938746096984
270880,2020-01-01,-16.696833785500818
270880,2020-01-26,-16.696833785500818
270880,2020-02-16,15.025756180887463
270880,2020-04-05,15.695121812389173
270880,2020-05-31,-44.47040517771537
270880,2020-07-08,16.133839558605377
270880,2020-07-17,16.133839558605377
270880,2020-07-26,16.133839558605377
475150,2019-04-07,230.3694877436861
475150,2019-05-12,102.32038208277567
475150,2019-07-08,-37.49038160031247
475150,2019-08-18,-33.36486546906157
475150,2019-09-29,22.94646781803418
475150,2019-10-27,25.402561880789758
475150,2019-11-26,-7.574477751465586
475150,2019-12-02,6.9330071842539605
475150,2020-01-01,22.2331519607112
475150,2020-01-19,22.2331519607112
