pid,Year,Month,mean,max
-1506522573,2019,12,36.10719131614654,80.0
-1506522573,2020,1,35.87092391304348,81.0
-1506522573,2020,2,30.348837209302324,85.0
-1506522573,2020,3,44.32425068119891,120.0
-1506522573,2020,4,51.95253682487725,123.0
-1506522573,2020,5,32.83720930232558,84.0
-1506522573,2020,6,27.55774647887324,65.0
-1506522573,2020,7,27.662634408602152,56.0
-1506522573,2020,8,26.67247386759582,62.0
-1507971380,2017,12,34.81445689988404,497.0
-1507971380,2018,1,18.38757034499633,407.0
-1507971380,2018,2,8.78939577445835,346.0
-1507971380,2018,3,4.369394618834081,271.0
-1507971380,2018,4,2.3584554547569203,149.0
-1507971380,2018,5,2.612052519358097,281.0
-1507971380,2018,6,2.816146618721726,129.0
-1507971380,2018,7,1.2926113931190073,96.0
-1507971380,2018,8,6.093004948268106,204.0
-1507971380,2018,9,8.389359972122199,201.0
-1507971380,2018,10,5.197070422535211,397.0
-1507971380,2018,11,4.501973073351904,128.0
-1507971380,2018,12,0.1397306397306397,15.0
-1507971380,2019,1,0.4028752546977586,32.0
-1507971380,2019,2,0.2329192546583851,19.0
-1507971380,2019,3,0.1991115161180089,38.0
-1507971380,2019,4,0.0091797104860539,1.0
-1507971380,2019,5,0.0148520507254655,1.0
-1507971380,2019,6,0.8151865847897969,31.0
-1507971380,2019,7,0.6609071274298056,22.0
-1507971380,2019,8,0.0033741986278258,1.0
-1507971380,2019,9,0.0021082220660576,1.0
-1507971380,2019,10,0.0,0.0
-1507971380,2019,11,0.0018816888157121,1.0
-1507971380,2019,12,0.1268909460374802,16.0
-1507971380,2020,1,0.0038465889806539,2.0
-1507971380,2020,2,0.0020561199806482,1.0
-1507971380,2020,3,0.0,0.0
-1507971380,2020,4,0.011156462585034,1.0
-1507971380,2020,5,0.0024716324008538,1.0
-1507971380,2020,6,0.0025746050321825,1.0
-1507971380,2020,7,0.0017993702204228,1.0
-1507971380,2020,8,0.0,0.0
-1520771428,2017,12,56.1067753834207,115.0
-1520771428,2018,1,70.30697368421053,183.0
-1520771428,2018,2,54.60895154667397,121.0
-1520771428,2018,3,40.89466008525914,84.0
-1520771428,2018,4,46.54598370197905,100.0
-1520771428,2018,5,398.5790950937465,1277.0
-1520771428,2018,6,136.9977948003714,290.0
-1520771428,2018,7,77.77153177559543,183.0
-1520771428,2018,8,54.0009009009009,120.0
-1520771428,2018,9,46.900511390051136,106.0
-1520771428,2018,10,40.219077686323146,95.0
-1520771428,2018,11,56.85835760046593,157.0
-1520771428,2018,12,41.46680148297944,102.0
-1520771428,2019,1,33.6251843448667,103.0
-1520771428,2019,2,26.276903870162297,53.0
-1520771428,2019,3,54.04071773636991,183.0
-1520771428,2019,4,32.81614243323442,72.0
-1520771428,2019,5,60.747607517583305,160.0
-1520771428,2019,6,44.208779182879375,133.0
-1520771428,2019,7,144.1104316123721,388.0
-1520771428,2019,8,64.43658759124088,139.0
-1520771428,2019,9,82.94313748670055,515.0
-1520771428,2019,10,74.70810071778511,182.0
-1520771428,2019,11,46.76468502541071,103.0
-1520771428,2019,12,61.31221513217867,154.0
-1520771428,2020,1,96.03872593950504,216.0
-1520771428,2020,2,46.49154425379583,111.0
-1520771428,2020,3,51.67696432734903,116.0
-1520771428,2020,4,137.19969256567916,563.0
-1520771428,2020,5,99.38229648865304,305.0
-1520771428,2020,6,61.0055470317479,140.0
-1520771428,2020,7,55.10323453172546,127.0
-1520771428,2020,8,30.66126179245283,58.0
-1526909954,2017,12,58.20970235794356,134.0
-1526909954,2018,1,48.12796963017389,122.0
-1526909954,2018,2,47.286675639300135,138.0
-1526909954,2018,3,44.15005046540316,145.0
-1526909954,2018,4,46.39443992090264,135.0
-1526909954,2018,5,55.36396275103781,158.0
-1526909954,2018,6,55.10232018561485,156.0
-1526909954,2018,7,55.01285956006768,140.0
-1526909954,2018,8,44.58198380566802,94.0
-1526909954,2018,9,57.15344407015914,175.0
-1526909954,2018,10,37.191956742142615,79.0
-1526909954,2018,11,39.04993032977241,112.0
-1526909954,2018,12,40.025252525252526,122.0
-1526909954,2019,1,42.17466606293865,106.0
-1526909954,2019,2,48.50497017892644,144.0
-1526909954,2019,3,46.67156695156695,118.0
-1526909954,2019,4,44.06821924253117,109.0
-1526909954,2019,5,48.786057142857146,141.0
-1526909954,2019,6,58.80703826169107,215.0
-1526909954,2019,7,47.79421148587056,110.0
-1526909954,2019,8,46.76196374282176,338.0
-1526909954,2019,9,58.34719456483542,333.0
-1526909954,2019,10,36.18505942275043,95.0
-1526909954,2019,11,39.05078170918068,100.0
-1526909954,2019,12,36.67483346505589,82.0
-1526909954,2020,1,39.13576196402308,99.0
-1526909954,2020,2,31.6795259402588,83.0
-1526909954,2020,3,38.4911664779162,128.0
-1526909954,2020,4,43.79839477622093,176.0
-1526909954,2020,5,98.54443320975172,406.0
-1526909954,2020,6,40.42489471221338,113.0
-1526909954,2020,7,39.40170940170941,90.0
-1526909954,2020,8,30.89705453484981,60.0
-1530230704,2017,12,161.48379629629633,486.5
-1530230704,2018,1,87.28371857030105,255.5
-1530230704,2018,2,153.01354399437682,607.5
-1530230704,2018,3,65.86596495607752,148.0
-1530230704,2018,4,43.37372588824621,99.0
-1530230704,2018,5,36.62432795698925,92.0
-1530230704,2018,6,44.69711887652604,215.5
-1530230704,2018,7,64.8774338953297,345.0
-1530230704,2018,8,31.85628814298169,66.5
-1530230704,2018,9,70.03069892128964,401.0
-1530230704,2018,10,101.0845182752048,316.5
-1530230704,2018,11,53.18250993709117,147.0
-1530230704,2018,12,55.73455931368287,144.5
-1530230704,2019,1,47.62031149152144,126.0
-1530230704,2019,2,37.921177594172,88.5
-1530230704,2019,3,35.95358035904509,75.5
-1530230704,2019,4,30.811146571680155,64.5
-1530230704,2019,5,30.58710306015293,70.0
-1530230704,2019,6,89.7601989594765,433.0
-1530230704,2019,7,73.37156658492967,191.0
-1530230704,2019,8,39.1859681769788,78.5
-1530230704,2019,9,37.2024361857419,104.0
-1530230704,2019,10,31.48035484464056,63.5
-1530230704,2019,11,34.6387323943662,79.0
-1530230704,2019,12,47.43323118897133,130.5
-1530230704,2020,1,45.95164703632747,114.0
-1530230704,2020,2,30.824428877950268,70.0
-1530230704,2020,3,31.80867706680769,67.0
-1530230704,2020,4,33.094110665325495,66.0
-1530230704,2020,5,32.026138358569234,74.0
-1530230704,2020,6,32.34483681112895,110.5
-1530230704,2020,7,45.52848720676131,105.5
-1530230704,2020,8,31.07465277777778,58.0
-1532136175,2017,12,112.17612420211748,275.3333333333333
-1532136175,2018,1,73.17407974512436,240.33333333333331
-1532136175,2018,2,37.59599450153856,91.33333333333331
-1532136175,2018,3,52.884031293697866,261.0
-1532136175,2018,4,31.276295641731227,79.66666666666667
-1532136175,2018,5,39.0591292422321,291.3333333333333
-1532136175,2018,6,59.51398339260548,153.66666666666666
-1532136175,2018,7,41.17328106002862,116.0
-1532136175,2018,8,22.17822880063053,54.333333333333336
-1532136175,2018,9,17.79176606210486,44.66666666666666
-1532136175,2018,10,18.580781520142317,76.0
-1532136175,2018,11,30.34332505060787,91.66666666666669
-1532136175,2018,12,30.46534699092351,82.33333333333333
-1532136175,2019,1,26.799177556962235,82.0
-1532136175,2019,2,24.0252668944552,65.66666666666667
-1532136175,2019,3,40.44128549803778,116.0
-1532136175,2019,4,19.66440106746268,45.0
-1532136175,2019,5,20.193731175416524,91.0
-1532136175,2019,6,53.8568334353177,225.66666666666663
-1532136175,2019,7,24.368379563498944,62.0
-1532136175,2019,8,16.227684947989214,41.0
-1532136175,2019,9,13.82437569981512,38.0
-1532136175,2019,10,13.24980089346104,36.333333333333336
-1532136175,2019,11,15.648490362412929,46.0
-1532136175,2019,12,22.099388330683556,67.33333333333333
-1532136175,2020,1,23.404574134144703,66.66666666666667
-1532136175,2020,2,16.917029128334136,43.66666666666666
-1532136175,2020,3,28.36528545702176,89.33333333333333
-1532136175,2020,4,24.088942575377622,59.0
-1532136175,2020,5,17.41895239718347,37.333333333333336
-1532136175,2020,6,16.021867184595433,59.0
-1532136175,2020,7,25.198749634108605,69.33333333333333
-1532136175,2020,8,15.30054648455854,33.0
-1539353560,2017,12,214.6475671440473,476.7368421052632
-1539353560,2018,1,200.4309971145501,504.578947368421
-1539353560,2018,2,147.1239559172428,378.05263157894734
-1539353560,2018,3,118.16518953713911,256.8421052631579
-1539353560,2018,4,119.63152509608628,326.94736842105266
-1539353560,2018,5,184.88423255452048,651.7368421052631
-1539353560,2018,6,178.07481066531886,531.1052631578947
-1539353560,2018,7,358.5441045433828,1115.9473684210527
-1539353560,2018,8,336.6292670967129,820.8421052631579
-1539353560,2018,9,201.90975113827895,463.89473684210526
-1539353560,2018,10,170.06215992058824,459.89473684210526
-1539353560,2018,11,172.88668450934205,401.6315789473685
-1539353560,2018,12,186.07977784299956,458.6315789473685
-1539353560,2019,1,190.93205982168752,471.6315789473685
-1539353560,2019,2,160.7669191359532,373.3157894736842
-1539353560,2019,3,154.51555705030458,460.9473684210527
-1539353560,2019,4,392.1780957165273,870.6315789473684
-1539353560,2019,5,264.44112918081265,523.2105263157895
-1539353560,2019,6,241.2357139512392,537.7368421052631
-1539353560,2019,7,205.18819596132835,792.0526315789474
-1539353560,2019,8,147.4285270831439,429.8421052631579
-1539353560,2019,9,158.6386916894731,496.3684210526316
-1539353560,2019,10,123.3572628948632,259.8421052631579
-1539353560,2019,11,138.85321901300213,319.3684210526316
-1539353560,2019,12,158.8008293542467,335.8421052631579
-1539353560,2020,1,164.02772768918797,345.3157894736842
-1539353560,2020,2,148.87430632499405,294.7894736842105
-1539353560,2020,3,188.6464007203636,401.6315789473685
-1539353560,2020,4,236.4888855935681,720.6842105263158
-1539353560,2020,5,181.27002177646207,454.9473684210527
-1539353560,2020,6,156.62074940239754,351.1578947368421
-1539353560,2020,7,186.48132260916697,426.3684210526316
-1539353560,2020,8,139.48974964779677,229.21052631578948
-154595580,2017,12,148.53935185185185,343.0
-154595580,2018,1,116.61432506887051,279.0
-154595580,2018,2,117.7553017944535,421.0
-154595580,2018,3,131.622311827957,349.0
-154595580,2018,4,73.32311977715878,174.0
-154595580,2018,5,200.79301075268816,577.0
-154595580,2018,6,207.78998609179416,507.0
-154595580,2018,7,143.00270635994588,349.0
-154595580,2018,8,93.62972972972972,229.0
-154595580,2018,9,94.81894150417828,261.0
-154595580,2018,10,58.37618403247632,157.0
-154595580,2018,11,115.80932203389833,577.0
-154595580,2018,12,64.54520917678812,163.0
-154595580,2019,1,60.763661202185794,170.0
-154595580,2019,2,53.8320726172466,160.0
-154595580,2019,3,86.52631578947368,293.0
-154595580,2019,4,44.152394775036285,124.0
-154595580,2019,5,69.99861111111112,211.0
-154595580,2019,6,128.6764705882353,860.0
-154595580,2019,7,69.4109396914446,231.0
-154595580,2019,8,55.3356070941337,192.0
-154595580,2019,9,48.43669985775249,189.0
-154595580,2019,10,33.08196721311475,139.0
-154595580,2019,11,46.58498583569405,166.0
-154595580,2019,12,40.388203017832645,119.0
-154595580,2020,1,40.26675977653631,132.0
-154595580,2020,2,38.79576399394856,128.0
-154595580,2020,3,35.55927475592748,115.0
-154595580,2020,4,48.24006622516556,140.0
-154595580,2020,5,151.6643741403026,1506.0
-154595580,2020,6,85.28208744710861,555.0
-154595580,2020,7,34.79459459459459,112.0
-154595580,2020,8,19.350694444444443,46.0
-1556968784,2017,12,250.21296296296296,611.0
-1556968784,2018,1,123.91046831955924,321.0
-1556968784,2018,2,88.60457516339869,213.0
-1556968784,2018,3,77.5497311827957,196.0
-1556968784,2018,4,67.11436541143654,159.0
-1556968784,2018,5,60.51747311827957,135.0
-1556968784,2018,6,82.07520891364902,299.0
-1556968784,2018,7,95.36449864498644,205.0
-1556968784,2018,8,73.50948509485094,143.0
-1556968784,2018,9,78.47346368715084,232.0
-1556968784,2018,10,72.26928281461434,182.0
-1556968784,2018,11,67.06456241032998,169.0
-1556968784,2018,12,90.84075573549258,256.0
-1556968784,2019,1,81.44170096021948,215.0
-1556968784,2019,2,70.41640866873065,192.0
-1556968784,2019,3,55.86443148688047,144.0
-1556968784,2019,4,51.56631892697467,120.0
-1556968784,2019,5,131.624466571835,835.0
-1556968784,2019,6,81.59907120743034,212.0
-1556968784,2019,7,86.54948301329394,225.0
-1556968784,2019,8,60.55384615384615,148.0
-1556968784,2019,9,48.90163934426229,126.0
-1556968784,2019,10,56.47272727272728,129.0
-1556968784,2019,11,77.67867435158502,200.0
-1556968784,2019,12,88.91510791366906,225.0
-1556968784,2020,1,142.01206636500754,671.0
-1556968784,2020,2,75.4090909090909,178.0
-1556968784,2020,3,100.85164051355208,273.0
-1556968784,2020,4,83.51194539249147,173.0
-1556968784,2020,5,63.41310541310541,131.0
-1556968784,2020,6,62.297413793103445,176.0
-1556968784,2020,7,114.71077762619372,354.0
-1556968784,2020,8,67.25622775800711,123.0
-1567512230,2017,12,107.46325878594249,185.0
-1567512230,2018,1,113.44141689373296,212.0
-1567512230,2018,2,107.26688102893893,205.0
-1567512230,2018,3,102.33243606998654,199.0
-1567512230,2018,4,96.6908077994429,193.0
-1567512230,2018,5,86.80484522207267,160.0
-1567512230,2018,6,84.92072322670376,152.0
-1567512230,2018,7,91.77702702702705,167.0
-1567512230,2018,8,100.34320323014803,177.0
-1567512230,2018,9,119.96662030598053,233.0
-1567512230,2018,10,119.86234817813764,228.0
-1567512230,2018,11,123.9581589958159,271.0
-1567512230,2018,12,129.51344086021504,238.0
-1567512230,2019,1,138.71216216216217,241.0
-1567512230,2019,2,129.02831594634873,235.0
-1567512230,2019,3,122.38387978142076,223.0
-1567512230,2019,4,107.10140845070424,192.0
-1567512230,2019,5,106.8355795148248,205.0
-1567512230,2019,6,116.26129943502823,204.0
-1567512230,2019,7,114.46070460704608,193.0
-1567512230,2019,8,115.78513513513514,205.0
-1567512230,2019,9,119.11095505617978,222.0
-1567512230,2019,10,117.98243243243245,220.0
-1567512230,2019,11,116.59774964838256,215.0
-1567512230,2019,12,132.40700808625337,226.0
-1567512230,2020,1,143.31621621621622,254.0
-1567512230,2020,2,174.37608069164264,363.0
-1567512230,2020,3,171.96908602150538,355.0
-1567512230,2020,4,206.23226703755216,376.0
-1567512230,2020,5,189.1884253028264,362.0
-1567512230,2020,6,155.75210084033614,280.0
-1567512230,2020,7,146.7456258411844,252.0
-1567512230,2020,8,149.09059233449477,222.0
-1567628160,2017,12,1309.8395061728395,2298.0
-1567628160,2018,1,1300.6492261492265,2737.0
-1567628160,2018,2,1062.262741416309,1981.0
-1567628160,2018,3,996.1706278026904,1659.0
-1567628160,2018,4,847.0191838158354,1438.0
-1567628160,2018,5,740.7462418667265,1271.0
-1567628160,2018,6,896.1823986996401,1751.0
-1567628160,2018,7,967.8806811773992,1519.0
-1567628160,2018,8,787.6979435891673,1135.0
-1567628160,2018,9,872.247532799257,1805.0
-1567628160,2018,10,822.6148823595632,1454.0
-1567628160,2018,11,1639.1319879378334,3070.0
-1567628160,2018,12,1371.2510380428685,2647.0
-1567628160,2019,1,1095.983363512902,2412.0
-1567628160,2019,2,940.4072785989318,1824.0
-1567628160,2019,3,804.2859419464997,1563.0
-1567628160,2019,4,655.5538208709943,1196.0
-1567628160,2019,5,627.4311466058186,1165.0
-1567628160,2019,6,778.1939087488241,1621.0
-1567628160,2019,7,860.7690389845875,1475.0
-1567628160,2019,8,629.7453932584269,940.0
-1567628160,2019,9,710.7975646879756,1354.0
-1567628160,2019,10,709.7467811158798,1284.0
-1567628160,2019,11,732.6558243306716,1616.0
-1567628160,2019,12,975.7355893965032,1795.0
-1567628160,2020,1,953.331186440678,1811.0
-1567628160,2020,2,873.388667391567,1316.0
-1567628160,2020,3,979.864469688449,1439.0
-1567628160,2020,4,1077.315988136964,1601.0
-1567628160,2020,5,926.2705037585548,1250.0
-1567628160,2020,6,982.000817661488,2112.0
-1567628160,2020,7,1344.3819530284302,2292.0
-1567628160,2020,8,1028.0853232382062,1289.0
-156903192,2017,12,57.73916666383653,440.3636363636364
-156903192,2018,1,146.49750581429814,1458.6363636363635
-156903192,2018,2,158.72287327393042,1624.909090909091
-156903192,2018,3,170.66771712614937,1943.5454545454545
-156903192,2018,4,118.7655982541555,4484.181818181818
-156903192,2018,5,52.51139008571474,945.4545454545456
-156903192,2018,6,82.313513829607,2936.818181818182
-156903192,2018,7,76.17443762986615,2126.090909090909
-156903192,2018,8,80.03843245276208,932.818181818182
-156903192,2018,9,68.62028181338124,1304.3636363636365
-156903192,2018,10,53.46958684350275,1080.4545454545455
-156903192,2018,11,87.81175511970886,1261.7272727272727
-156903192,2018,12,90.34266419562006,1530.2727272727273
-156903192,2019,1,45.62259783989754,581.9090909090909
-156903192,2019,2,132.45086525988938,5371.818181818182
-156903192,2019,3,61.438110067443205,1008.9090909090908
-156903192,2019,4,94.50541014541746,1300.909090909091
-156903192,2019,5,116.65148470310932,2347.0
-156903192,2019,6,81.35661961923626,1482.0
-156903192,2019,7,139.7347515023155,3944.909090909091
-156903192,2019,8,42.19379920770441,1072.1818181818182
-156903192,2019,9,58.65048660092622,2850.090909090909
-156903192,2019,10,36.00295147727571,450.09090909090907
-156903192,2019,11,61.87771615081561,632.1818181818181
-156903192,2019,12,79.02688763075656,2278.818181818182
-156903192,2020,1,57.58880966834309,3708.0
-156903192,2020,2,81.09888325187133,2833.181818181818
-156903192,2020,3,135.64226586555563,2560.3636363636365
-156903192,2020,4,91.79668261804017,1564.4545454545455
-156903192,2020,5,66.74294890816962,2194.2727272727275
-156903192,2020,6,72.20430245108099,467.54545454545456
-156903192,2020,7,89.44415505829215,1546.5454545454545
-156903192,2020,8,106.9727011192782,4639.0
-1581693992,2017,12,1365.01350308642,2720.0
-1581693992,2018,1,1120.7886756692726,2592.0
-1581693992,2018,2,795.9304791303181,1765.0
-1581693992,2018,3,633.5063915676161,1156.0
-1581693992,2018,4,1924.056111757858,8203.0
-1581693992,2018,5,829.0533168705803,1593.0
-1581693992,2018,6,704.8805710306407,1552.0
-1581693992,2018,7,994.9619810469314,3105.0
-1581693992,2018,8,614.5580688723835,1020.0
-1581693992,2018,9,553.7263219058686,1026.0
-1581693992,2018,10,986.5644724977456,3957.0
-1581693992,2018,11,1280.2638129580089,3128.0
-1581693992,2018,12,992.1373231529308,2086.0
-1581693992,2019,1,772.3719954648526,1692.0
-1581693992,2019,2,696.7996762948208,1541.0
-1581693992,2019,3,694.8785517873511,2376.0
-1581693992,2019,4,540.7311421139749,992.0
-1581693992,2019,5,717.9002754188662,1788.0
-1581693992,2019,6,732.5031885453014,1526.0
-1581693992,2019,7,683.6300510915003,1285.0
-1581693992,2019,8,1254.989560875979,3559.0
-1581693992,2019,9,641.5797509983556,1462.0
-1581693992,2019,10,796.6879545454545,2510.0
-1581693992,2019,11,1300.072802359882,4327.0
-1581693992,2019,12,1154.981057168784,2799.0
-1581693992,2020,1,925.0516907662528,1898.0
-1581693992,2020,2,952.9536707929892,1764.0
-1581693992,2020,3,1015.227534562212,2939.0
-1581693992,2020,4,921.864216366158,2677.0
-1581693992,2020,5,700.1227339263596,1229.0
-1581693992,2020,6,1497.4297141512764,5268.0
-1581693992,2020,7,938.6191601936284,2027.0
-1581693992,2020,8,740.2525607257828,1286.0
-1594781384,2017,12,1420.791473765432,2880.0
-1594781384,2018,1,1098.23470790378,2943.0
-1594781384,2018,2,867.7738605898123,1893.0
-1594781384,2018,3,1381.988005828943,3468.0
-1594781384,2018,4,1216.2771966527196,2704.0
-1594781384,2018,5,823.0607895917452,1611.0
-1594781384,2018,6,951.38142774231,1903.0
-1594781384,2018,7,1547.0679130532717,3076.0
-1594781384,2018,8,1101.3816365473117,1944.0
-1594781384,2018,9,841.171617544674,1685.0
-1594781384,2018,10,754.760278589081,1497.0
-1594781384,2018,11,1105.8494087642011,3021.0
-1594781384,2018,12,1504.0122252131,4001.0
-1594781384,2019,1,1424.484523271577,3649.0
-1594781384,2019,2,1106.972925981123,2509.0
-1594781384,2019,3,1305.0295918367349,2768.0
-1594781384,2019,4,872.6811000585137,1774.0
-1594781384,2019,5,759.7506735518635,1471.0
-1594781384,2019,6,1668.7507019185775,5138.0
-1594781384,2019,7,2009.9516419253264,3468.0
-1594781384,2019,8,976.5983606557376,1537.0
-1594781384,2019,9,679.0064410352501,1328.0
-1594781384,2019,10,673.9556333258072,1282.0
-1594781384,2019,11,1010.9058768438304,2376.0
-1594781384,2019,12,1258.8718985067924,2601.0
-1594781384,2020,1,1099.5660207300589,2298.0
-1594781384,2020,2,904.0969755160826,1603.0
-1594781384,2020,3,966.3671226732451,1698.0
-1594781384,2020,4,1586.0977391304348,3675.0
-1594781384,2020,5,1532.253671113104,2577.0
-1594781384,2020,6,1166.9295133621192,2143.0
-1594781384,2020,7,1424.837898518186,2755.0
-1594781384,2020,8,984.7453488372092,1306.0
-1595152198,2017,12,150.64930555555554,260.0
-1595152198,2018,1,129.04324205643255,238.5
-1595152198,2018,2,101.69258756896456,214.5
-1595152198,2018,3,89.18304172274563,206.0
-1595152198,2018,4,105.2750347705146,205.5
-1595152198,2018,5,102.69661735336256,331.0
-1595152198,2018,6,153.71548253747488,443.5
-1595152198,2018,7,102.00546757853932,217.0
-1595152198,2018,8,63.63239084355469,125.0
-1595152198,2018,9,74.68050877417902,183.5
-1595152198,2018,10,73.33163515342135,152.5
-1595152198,2018,11,81.61576011157601,182.5
-1595152198,2018,12,81.7966301836004,164.0
-1595152198,2019,1,77.38916084555463,155.0
-1595152198,2019,2,80.86512667660209,140.5
-1595152198,2019,3,65.47332421340629,138.0
-1595152198,2019,4,113.72946175637396,380.5
-1595152198,2019,5,77.31760371482594,163.5
-1595152198,2019,6,70.28893889411229,149.5
-1595152198,2019,7,85.42023739918888,175.0
-1595152198,2019,8,74.44203483982507,149.5
-1595152198,2019,9,79.56613181196886,179.5
-1595152198,2019,10,68.20906630581867,139.5
-1595152198,2019,11,80.59952160218695,152.5
-1595152198,2019,12,86.39244327828935,160.0
-1595152198,2020,1,75.76422856155293,136.5
-1595152198,2020,2,66.23613365065292,121.5
-1595152198,2020,3,91.92753192374046,223.5
-1595152198,2020,4,76.63007468414011,216.0
-1595152198,2020,5,99.91867664521833,213.5
-1595152198,2020,6,77.0967741935484,188.0
-1595152198,2020,7,94.66733870967742,174.5
-1595152198,2020,8,83.70659722222221,167.5
-1606173463,2017,12,877.5591145317989,1788.0
-1606173463,2018,1,736.522781017737,1651.68
-1606173463,2018,2,626.8112521436733,1508.44
-1606173463,2018,3,593.3676128668616,1366.84
-1606173463,2018,4,487.284206810449,1021.68
-1606173463,2018,5,479.9307375078028,1086.76
-1606173463,2018,6,481.7374201774768,993.96
-1606173463,2018,7,470.1993732462797,910.64
-1606173463,2018,8,439.6505742132514,842.04
-1606173463,2018,9,434.8726526306899,964.2
-1606173463,2018,10,405.29160856266674,897.24
-1606173463,2018,11,366.78644984433663,833.96
-1606173463,2018,12,352.09546646799674,755.56
-1606173463,2019,1,339.44643578351776,715.64
-1606173463,2019,2,306.5333475596324,655.4
-1606173463,2019,3,313.99202939787074,685.36
-1606173463,2019,4,336.2123497328453,772.48
-1606173463,2019,5,308.46753055734337,651.28
-1606173463,2019,6,357.3889673969484,716.96
-1606173463,2019,7,362.1528608604496,689.36
-1606173463,2019,8,326.1120780553023,620.8
-1606173463,2019,9,291.3738932804096,628.56
-1606173463,2019,10,354.33746134202323,776.52
-1606173463,2019,11,353.5381487466726,802.12
-1606173463,2019,12,331.3555847869335,700.64
-1606173463,2020,1,324.9840865224434,691.08
-1606173463,2020,2,302.25002507137054,627.64
-1606173463,2020,3,378.00207862422735,875.28
-1606173463,2020,4,481.5061453394857,900.52
-1606173463,2020,5,544.0449171931382,1093.88
-1606173463,2020,6,390.5929196250027,740.48
-1606173463,2020,7,366.0876098198647,663.88
-1606173463,2020,8,320.3178691667237,552.48
-1611247603,2017,12,2021.64949845679,3632.0
-1611247603,2018,1,1560.7446100917432,2660.0
-1611247603,2018,2,1398.8648612414534,2670.0
-1611247603,2018,3,1325.387331838565,2460.0
-1611247603,2018,4,1081.775956284153,1996.0
-1611247603,2018,5,919.7933819405496,1645.0
-1611247603,2018,6,900.2511304347826,1632.0
-1611247603,2018,7,820.3417792792793,1275.0
-1611247603,2018,8,921.118122613968,4116.0
-1611247603,2018,9,966.6803668872634,2989.0
-1611247603,2018,10,592.0077580391275,1182.0
-1611247603,2018,11,422.2230466032924,890.0
-1611247603,2018,12,349.6554508748318,715.0
-1611247603,2019,1,430.46677215189874,942.0
-1611247603,2019,2,379.9971439215199,809.0
-1611247603,2019,3,347.70436755530346,646.0
-1611247603,2019,4,339.95865542281564,668.0
-1611247603,2019,5,320.4964053021793,621.0
-1611247603,2019,6,335.5965363912942,607.0
-1611247603,2019,7,309.2333634107828,531.0
-1611247603,2019,8,309.1122712473336,543.0
-1611247603,2019,9,259.65238262498536,512.0
-1611247603,2019,10,219.90297074438044,447.0
-1611247603,2019,11,310.9820968874327,627.0
-1611247603,2019,12,282.7092644581696,534.0
-1611247603,2020,1,285.22021864082046,550.0
-1611247603,2020,2,282.26227933229256,553.0
-1611247603,2020,3,336.22605965463106,669.0
-1611247603,2020,4,414.3456589776284,722.0
-1611247603,2020,5,339.0052696490638,592.0
-1611247603,2020,6,258.30777310924367,546.0
-1611247603,2020,7,215.8996854639407,352.0
-1611247603,2020,8,219.97730578993307,333.0
-1612256268,2017,12,49.37483059051307,99.0
-1612256268,2018,1,54.322746673361785,116.0
-1612256268,2018,2,54.21132838840189,110.0
-1612256268,2018,3,56.42701793721973,109.0
-1612256268,2018,4,54.62401116798511,108.0
-1612256268,2018,5,52.88350168350168,99.0
-1612256268,2018,6,58.48612240157937,128.0
-1612256268,2018,7,58.08945290468133,109.0
-1612256268,2018,8,54.21293588301462,104.0
-1612256268,2018,9,54.17925185873606,109.0
-1612256268,2018,10,59.48862100045066,113.0
-1612256268,2018,11,65.96270910780669,132.0
-1612256268,2018,12,68.97373737373738,139.0
-1612256268,2019,1,73.11847321327444,149.0
-1612256268,2019,2,67.57098458478369,132.0
-1612256268,2019,3,60.40586490187129,126.0
-1612256268,2019,4,56.54263839811543,111.0
-1612256268,2019,5,61.42852233676976,118.0
-1612256268,2019,6,63.00463458110517,115.0
-1612256268,2019,7,72.11660939289806,132.0
-1612256268,2019,8,64.89896021699819,114.0
-1612256268,2019,9,62.8371030118364,120.0
-1612256268,2019,10,62.84413230629814,118.0
-1612256268,2019,11,73.95304225020595,139.0
-1612256268,2019,12,82.02394938996837,150.0
-1612256268,2020,1,89.2129661113,164.0
-1612256268,2020,2,83.83284777858704,155.0
-1612256268,2020,3,100.41404027761976,229.0
-1612256268,2020,4,127.3117808219178,229.0
-1612256268,2020,5,108.14677455608002,191.0
-1612256268,2020,6,101.4970677926343,185.0
-1612256268,2020,7,98.01766426642664,178.0
-1612256268,2020,8,93.65820198482194,162.0
-1622004375,2017,12,133.34027777777777,264.0
-1622004375,2018,1,143.41931034482758,267.0
-1622004375,2018,2,88.31647634584013,204.0
-1622004375,2018,3,72.81022880215343,216.0
-1622004375,2018,4,123.44846796657382,1091.0
-1622004375,2018,5,74.78734858681023,191.0
-1622004375,2018,6,91.52916666666668,247.0
-1622004375,2018,7,87.20974289580514,246.0
-1622004375,2018,8,72.6693657219973,226.0
-1622004375,2018,9,64.64993026499303,195.0
-1622004375,2018,10,60.4722598105548,207.0
-1622004375,2018,11,63.167597765363126,217.0
-1622004375,2018,12,87.79245283018868,224.0
-1622004375,2019,1,58.89972899728997,170.0
-1622004375,2019,2,41.4381520119225,119.0
-1622004375,2019,3,35.3077975376197,90.0
-1622004375,2019,4,35.16949152542373,144.0
-1622004375,2019,5,29.69272976680384,143.0
-1622004375,2019,6,32.34045584045584,132.0
-1622004375,2019,7,34.77929155313352,160.0
