appid,Year,Month,mean,max
17470,2018,3,135.41532258064515,338.0
17470,2019,3,74.58767123287672,149.0
17470,2020,3,99.52796725784448,215.0
17470,2018,4,72.85515320334262,146.0
17470,2019,4,62.86770981507824,129.0
17470,2020,4,113.21510673234812,219.0
17470,2018,5,69.46505376344086,144.0
17470,2019,5,61.16712328767123,130.0
17470,2020,5,93.34931506849315,166.0
17470,2018,6,77.26703755215577,171.0
17470,2019,6,70.45677233429394,218.0
17470,2020,6,207.15752461322083,1011.0
17470,2018,7,97.64952638700947,201.0
17470,2019,7,129.7479338842975,325.0
17470,2020,7,237.0053908355795,564.0
17470,2018,8,67.51891891891891,123.0
17470,2019,8,86.0843537414966,171.0
17470,2020,8,126.7979094076655,208.0
17470,2018,9,63.24233983286908,135.0
17470,2019,9,62.65633802816902,130.0
17470,2018,10,84.69959404600812,232.0
17470,2019,10,83.9945652173913,237.0
17470,2018,11,102.09129213483146,242.0
17470,2019,11,94.8676056338028,261.0
17470,2017,12,128.26198083067092,218.0
17470,2018,12,103.18733153638814,265.0
17470,2019,12,98.0880758807588,195.0
17480,2018,1,304.50068965517244,606.0
17480,2019,1,325.17591339648175,646.0
17480,2020,1,398.4314789687924,835.0
17480,2018,2,360.5751633986928,740.0
17480,2019,2,304.0089418777943,634.0
17480,2020,2,366.7192474674385,711.0
17480,2018,3,279.2180349932705,535.0
17480,2019,3,264.15047879616964,457.0
17480,2020,3,416.7824324324324,820.0
17480,2018,4,245.63421418636997,443.0
17480,2019,4,248.234375,438.0
17480,2020,4,480.2257100149477,883.0
17480,2018,5,227.300134589502,390.0
17480,2019,5,241.5690834473324,404.0
17480,2020,5,422.89851150202975,719.0
17480,2018,6,276.40277777777777,607.0
17480,2019,6,262.5957142857143,595.0
17480,2020,6,507.72230014025246,959.0
17480,2018,7,313.60757780784843,583.0
17480,2019,7,309.43673469387755,615.0
17480,2020,7,413.8373655913978,696.0
17480,2018,8,252.13055181695827,414.0
17480,2019,8,249.83940620782727,425.0
17480,2020,8,347.2752613240418,525.0
17480,2018,9,229.9791086350975,428.0
17480,2019,9,236.97464788732395,419.0
17480,2018,10,235.11621621621623,414.0
17480,2019,10,228.02574525745257,415.0
17480,2018,11,269.1589958158996,649.0
17480,2019,11,272.76338028169016,708.0
17480,2017,12,322.0601851851852,628.0
17480,2018,12,330.94751009421265,697.0
17480,2019,12,371.42140921409214,757.0
17500,2018,1,151.04137931034484,273.0
17500,2019,1,61.42219215155616,132.0
17500,2020,1,49.03527815468114,110.0
17500,2018,2,155.2610114192496,272.0
17500,2019,2,52.36810730253353,127.0
17500,2020,2,44.13768115942029,91.0
17500,2018,3,131.89367429340513,243.0
17500,2019,3,48.017783857729135,105.0
17500,2020,3,52.38700947225981,137.0
17500,2018,4,127.39275766016712,234.0
17500,2019,4,46.04526166902404,99.0
17500,2020,4,64.90468497576737,125.0
17500,2018,5,113.84274193548389,209.0
17500,2019,5,46.33835616438356,99.0
17500,2020,5,52.25101763907734,95.0
17500,2018,6,106.34583333333332,198.0
17500,2019,6,45.443651925820255,106.0
17500,2020,6,46.901685393258425,87.0
17500,2018,7,101.70500676589988,166.0
17500,2019,7,44.24081632653061,95.0
17500,2020,7,48.41049798115747,84.0
17500,2018,8,95.13324360699863,153.0
17500,2019,8,45.9445945945946,89.0
17500,2020,8,44.41958041958042,80.0
17500,2018,9,82.66573816155989,181.0
17500,2019,9,37.66666666666666,86.0
17500,2018,10,63.84573748308525,131.0
17500,2019,10,36.23983739837399,78.0
17500,2018,11,63.43933054393305,128.0
17500,2019,11,45.57887323943662,100.0
17500,2017,12,133.09722222222223,256.0
17500,2018,12,58.92722371967655,120.0
17500,2019,12,43.42276422764228,101.0
17570,2018,1,47.9700272479564,124.0
17570,2019,1,35.67852257181943,82.0
17570,2020,1,25.082386363636363,73.0
17570,2018,2,53.52166934189406,123.0
17570,2019,2,30.88719512195122,77.0
17570,2020,2,23.14774494556765,59.0
17570,2018,3,56.67607526881721,157.0
17570,2019,3,29.573654390934845,79.0
17570,2020,3,31.76157082748948,90.0
17570,2018,4,65.8008356545961,184.0
17570,2019,4,30.65160349854228,84.0
17570,2020,4,40.77946127946128,100.0
17570,2018,5,52.99327956989247,132.0
17570,2019,5,41.520833333333336,108.0
17570,2020,5,32.582402234636874,82.0
17570,2018,6,47.584379358437936,111.0
17570,2019,6,36.92272727272727,91.0
17570,2020,6,24.899147727272727,65.0
17570,2018,7,44.54816824966079,92.0
17570,2019,7,30.064655172413797,79.0
17570,2020,7,23.967523680649528,64.0
17570,2018,8,40.00947225981056,92.0
17570,2019,8,25.800273597811216,72.0
17570,2020,8,24.512280701754385,65.0
17570,2018,9,32.65598885793872,82.0
17570,2019,9,18.933236574746008,59.0
17570,2018,10,36.80216802168022,130.0
17570,2019,10,16.896265560165975,52.0
17570,2018,11,46.48085106382979,134.0
17570,2019,11,37.99857954545455,117.0
17570,2017,12,49.395833333333336,121.0
17570,2018,12,35.85695006747638,84.0
17570,2019,12,30.104748603351958,94.0
1840,2018,1,876.2325254654022,1355.0
1840,2019,1,1079.5981647218762,1632.0
1840,2020,1,1009.0608843537416,1548.0
1840,2018,2,896.7532868258653,1407.0
1840,2019,2,1063.0156619018023,1629.0
1840,2020,2,1010.6871433774432,1536.0
1840,2018,3,948.6442426280972,1476.0
1840,2019,3,1071.9944108589027,1672.0
1840,2020,3,1161.6787947697555,1737.0
1840,2018,4,930.4725389806842,1429.0
1840,2019,4,1093.7926484448633,1691.0
1840,2020,4,1370.8787712561711,1808.0
1840,2018,5,897.7934904601572,1405.0
1840,2019,5,1074.050108683217,1638.0
1840,2020,5,1363.219849387434,1838.0
1840,2018,6,904.1130848717056,1313.0
1840,2019,6,1122.9972677595629,1634.0
1840,2020,6,1303.5583851660604,1829.0
1840,2018,7,1002.3535250987028,1382.0
1840,2019,7,1085.7372212692967,1481.0
1840,2020,7,1305.8569339781802,1766.0
1840,2018,8,978.9921268698683,1377.0
1840,2019,8,1031.9120234604106,1498.0
1840,2020,8,1343.849839322232,1796.0
1840,2018,9,875.4645056349483,1355.0
1840,2019,9,931.985935302391,1418.0
1840,2018,10,871.7900845070423,1427.0
1840,2019,10,935.4130976659868,1474.0
1840,2018,11,901.878587196468,1485.0
1840,2019,11,941.6812992820996,1491.0
1840,2017,12,902.0748601196218,1334.0
1840,2018,12,925.8041086663673,1401.0
1840,2019,12,981.9370408047926,1457.0
18500,2018,1,90.0,152.0
18500,2019,1,82.61216216216216,147.0
18500,2020,1,70.46288798920378,137.0
18500,2018,2,79.67149758454106,136.0
18500,2019,2,80.18303571428571,149.0
18500,2020,2,67.63021582733813,119.0
18500,2018,3,78.5006729475101,135.0
18500,2019,3,71.29019073569482,124.0
18500,2020,3,75.62768817204301,130.0
18500,2018,4,72.94846796657382,122.0
18500,2019,4,73.67651195499296,130.0
18500,2020,4,83.97214484679665,139.0
18500,2018,5,73.55585464333782,138.0
18500,2019,5,73.53897849462365,127.0
18500,2020,5,103.14247311827955,234.0
18500,2018,6,76.91237830319889,151.0
18500,2019,6,69.75671852899576,129.0
18500,2020,6,73.85893854748603,134.0
18500,2018,7,88.17567567567568,155.0
18500,2019,7,65.84387617765815,110.0
18500,2020,7,64.92193808882907,113.0
18500,2018,8,74.52956989247312,129.0
18500,2019,8,66.92462987886945,109.0
18500,2020,8,67.92708333333333,110.0
18500,2018,9,71.508356545961,124.0
18500,2019,9,66.11624649859944,117.0
18500,2018,10,70.15456989247312,126.0
18500,2019,10,66.19241192411924,122.0
18500,2018,11,79.1740947075209,154.0
18500,2019,11,73.30281690140845,134.0
18500,2017,12,91.34027777777776,166.0
18500,2018,12,79.04301075268818,150.0
18500,2019,12,71.19137466307278,134.0
1900,2018,1,212.4805790960452,2826.0
1900,2019,1,53.32693393562959,793.0
1900,2020,1,69.735661971831,4010.0
1900,2018,2,194.8959591891529,1220.0
1900,2019,2,190.85419771485343,8641.0
1900,2020,2,98.504380175207,3316.0
1900,2018,3,201.8371441380856,2554.0
1900,2019,3,92.09921759836716,1559.0
1900,2020,3,166.9831857415088,2361.0
1900,2018,4,222.27314976182177,9963.0
1900,2019,4,116.54063852181032,1609.0
1900,2020,4,118.52956864564008,2403.0
1900,2018,5,58.61807580174927,960.0
1900,2019,5,177.09719416386082,1750.0
1900,2020,5,75.91761936785474,2723.0
1900,2018,6,105.62110144927536,3047.0
1900,2019,6,100.49052409920448,1666.0
1900,2020,6,112.0183175825458,541.0
1900,2018,7,90.94247438928288,2837.0
1900,2019,7,221.94743344939909,4788.0
1900,2020,7,118.15589225589224,2072.0
1900,2018,8,93.8764448434519,893.0
1900,2019,8,32.73770491803279,907.0
1900,2020,8,213.20459168846264,7795.0
1900,2018,9,87.93037019844493,1194.0
1900,2019,9,70.05337703382887,3794.0
1900,2018,10,60.87288040426726,1206.0
1900,2019,10,41.32678410117435,486.0
1900,2018,11,141.74162513040454,1898.0
1900,2019,11,68.04646535580524,417.0
1900,2017,12,64.21686282076018,779.0
1900,2018,12,116.92856341818998,1006.0
1900,2019,12,114.49747446402516,2562.0
1930,2018,1,205.5122282608696,1073.0
1930,2019,1,83.67615176151762,414.0
1930,2020,1,97.65896739130434,3983.0
1930,2018,2,228.65810593900483,1307.0
1930,2019,2,197.57824143070044,4753.0
1930,2020,2,141.50506512301013,3774.0
1930,2018,3,234.7079407806191,1189.0
1930,2019,3,86.31232876712329,527.0
1930,2020,3,220.3695652173913,3752.0
1930,2018,4,268.050139275766,2745.0
1930,2019,4,145.15134370579915,1389.0
1930,2020,4,129.4453507340946,1216.0
1930,2018,5,121.52893674293404,1012.0
1930,2019,5,218.77335164835165,4036.0
1930,2020,5,107.52032520325204,2504.0
1930,2018,6,180.6230876216968,4495.0
1930,2019,6,133.10872675250357,2039.0
1930,2020,6,125.09677419354838,531.0
1930,2018,7,68.66441136671178,447.0
1930,2019,7,188.03537414965987,4520.0
1930,2020,7,161.21534320323013,2020.0
1930,2018,8,126.66801619433198,1914.0
1930,2019,8,80.34823848238483,1011.0
1930,2020,8,192.45833333333331,6291.0
1930,2018,9,112.62203626220362,2118.0
1930,2019,9,97.43741209563994,2894.0
1930,2018,10,85.21244925575101,983.0
1930,2019,10,63.48915989159892,447.0
1930,2018,11,129.58100558659217,939.0
1930,2019,11,101.2549295774648,570.0
1930,2017,12,76.36574074074075,200.0
1930,2018,12,147.96091644204853,1974.0
1930,2019,12,114.56716417910448,2226.0
19900,2018,1,131.89402173913044,602.0
19900,2019,1,108.87432432432432,254.0
19900,2020,1,74.56929347826087,154.0
19900,2018,2,127.34083601286174,311.0
19900,2019,2,93.01192250372578,189.0
19900,2020,2,83.51449275362319,192.0
19900,2018,3,138.49394347240914,443.0
19900,2019,3,96.61285909712724,275.0
19900,2020,3,127.80810810810812,324.0
19900,2018,4,226.97214484679665,605.0
19900,2019,4,70.50706214689265,156.0
19900,2020,4,114.1878787878788,220.0
19900,2018,5,147.3991935483871,370.0
19900,2019,5,67.95896032831737,155.0
19900,2020,5,129.19727891156464,357.0
19900,2018,6,97.66898470097358,232.0
19900,2019,6,67.0796586059744,155.0
19900,2020,6,112.97619047619048,207.0
19900,2018,7,90.9066305818674,185.0
19900,2019,7,77.36784741144415,149.0
19900,2020,7,189.4260752688172,481.0
19900,2018,8,80.5235531628533,216.0
19900,2019,8,60.59109311740891,132.0
19900,2020,8,124.06271777003484,244.0
19900,2018,9,85.91225626740948,227.0
19900,2019,9,66.18424753867792,191.0
19900,2018,10,69.01621621621622,152.0
19900,2019,10,69.6869918699187,155.0
19900,2018,11,81.66108786610879,201.0
19900,2019,11,75.44725738396625,197.0
19900,2017,12,94.29166666666669,221.0
19900,2018,12,108.10632570659487,226.0
19900,2019,12,81.90637720488466,162.0
20,2018,1,69.73877551020408,145.0
20,2019,1,69.39406207827261,126.0
20,2020,1,74.27125506072875,193.0
20,2018,2,64.7508038585209,133.0
20,2019,2,67.99403874813711,135.0
20,2020,2,76.58585858585859,137.0
20,2018,3,62.65275908479138,190.0
20,2019,3,59.908594815825374,122.0
20,2020,3,84.0497311827957,177.0
20,2018,4,62.86331938633194,130.0
20,2019,4,59.18169014084507,114.0
20,2020,4,96.1949860724234,186.0
20,2018,5,56.73620457604307,113.0
20,2019,5,58.15343203230148,134.0
20,2020,5,95.7156334231806,170.0
20,2018,6,57.83426183844011,115.0
20,2019,6,64.55869872701555,130.0
20,2020,6,86.312324929972,173.0
20,2018,7,61.86486486486486,112.0
20,2019,7,68.50472334682861,142.0
20,2020,7,86.86559139784946,162.0
20,2018,8,55.00538358008075,111.0
20,2019,8,57.5822102425876,111.0
20,2020,8,80.22222222222223,138.0
20,2018,9,58.5452016689847,114.0
20,2019,9,52.790140845070425,98.0
20,2018,10,53.97715053763441,110.0
20,2019,10,52.76486486486486,100.0
20,2018,11,59.95955369595537,120.0
20,2019,11,54.83005617977528,107.0
20,2017,12,65.78472222222223,129.0
20,2018,12,62.204301075268816,121.0
20,2019,12,62.57142857142857,129.0
200170,2018,1,107.40463215258856,450.0
200170,2019,1,87.7165991902834,296.0
200170,2020,1,98.60053981106611,331.0
200170,2018,2,75.89855072463769,259.0
200170,2019,2,70.22767857142857,200.0
200170,2020,2,67.20172910662824,178.0
200170,2018,3,69.5585464333782,200.0
200170,2019,3,77.88010899182561,257.0
200170,2020,3,146.75672043010752,793.0
200170,2018,4,69.10041841004184,207.0
200170,2019,4,102.63994374120956,388.0
200170,2020,4,201.15459610027852,667.0
200170,2018,5,117.63844086021506,550.0
200170,2019,5,85.27553763440861,310.0
200170,2020,5,134.09959623149393,481.0
200170,2018,6,107.75243393602226,409.0
200170,2019,6,77.93352192362093,253.0
200170,2020,6,134.58485273492286,465.0
200170,2018,7,109.36891891891892,353.0
200170,2019,7,91.59084791386272,274.0
200170,2020,7,107.85215053763442,280.0
200170,2018,8,93.3252688172043,294.0
200170,2019,8,67.62180349932706,218.0
200170,2020,8,110.15331010452962,257.0
200170,2018,9,64.63977746870654,178.0
200170,2019,9,50.58543417366947,139.0
200170,2018,10,83.28360215053763,270.0
200170,2019,10,63.13243243243243,223.0
200170,2018,11,95.64345403899722,432.0
200170,2019,11,67.80140845070423,231.0
200170,2017,12,126.84722222222224,382.0
200170,2018,12,120.55779569892474,358.0
200170,2019,12,91.6850605652759,308.0
200210,2018,1,1287.307620709715,2642.0
200210,2019,1,960.0064545351604,1864.0
200210,2020,1,971.0742249377688,1740.0
200210,2018,2,1252.6475794555452,2469.0
200210,2019,2,878.7828841137747,1518.0
200210,2020,2,912.6241683803072,1637.0
200210,2018,3,1084.7642969275623,1995.0
200210,2019,3,841.4465709728868,1462.0
200210,2020,3,1392.5611494512957,2650.0
200210,2018,4,1210.494183341089,2155.0
200210,2019,4,840.5081138287865,1597.0
200210,2020,4,2874.6705626528947,5345.0
200210,2018,5,1215.8623513574153,2297.0
200210,2019,5,986.4547219367364,1759.0
200210,2020,5,2703.441648882399,4381.0
200210,2018,6,1318.0320185614848,2213.0
200210,2019,6,984.7332468145352,1759.0
200210,2020,6,1843.007721104352,2833.0
200210,2018,7,1381.9633431085044,2945.0
200210,2019,7,946.9944337157788,1729.0
200210,2020,7,1592.8877895210253,2495.0
200210,2018,8,1997.788420460933,3717.0
200210,2019,8,763.4326209223847,1315.0
200210,2020,8,1925.1725947521863,2941.0
200210,2018,9,1136.9013708178438,2409.0
200210,2019,9,602.6148260920482,1211.0
200210,2018,10,925.1786840919332,1754.0
200210,2019,10,668.4233031674208,1243.0
200210,2018,11,844.4497329928024,1578.0
200210,2019,11,822.2093323930418,1434.0
200210,2017,12,1636.9268904320988,2783.0
200210,2018,12,1078.9643137694984,1855.0
200210,2019,12,1001.6688121047875,1719.0
200260,2018,1,518.526213592233,1061.0
200260,2019,1,434.2269647696477,871.0
200260,2020,1,347.4210882054748,657.0
200260,2018,2,412.9410819496519,832.0
200260,2019,2,370.9144524459896,764.0
200260,2020,2,330.5224955008998,607.0
200260,2018,3,471.3185791125056,1125.0
200260,2019,3,350.06733167082297,804.0
200260,2020,3,392.7009523809524,779.0
200260,2018,4,355.4810553231055,703.0
200260,2019,4,325.8460998713601,660.0
200260,2020,4,671.3254143006142,1433.0
200260,2018,5,351.01749467309634,654.0
200260,2019,5,329.1492989343803,710.0
200260,2020,5,463.8285714285714,820.0
200260,2018,6,396.52967771852536,851.0
200260,2019,6,369.7506138197124,742.0
200260,2020,6,397.9363265306122,749.0
200260,2018,7,498.8376674546888,912.0
200260,2019,7,443.708674671754,796.0
200260,2020,7,547.5892116182573,907.0
200260,2018,8,501.3139234825536,1119.0
200260,2019,8,349.1012899607403,613.0
200260,2020,8,430.3907111756168,698.0
200260,2018,9,515.3072638663263,1834.0
200260,2019,9,380.40872412583326,941.0
200260,2018,10,577.2101189140677,1454.0
200260,2019,10,450.34359842075577,865.0
200260,2018,11,383.71572604009737,812.0
200260,2019,11,454.0313450292398,1048.0
200260,2017,12,564.112118873022,1080.0
200260,2018,12,399.3842961301178,876.0
200260,2019,12,377.7888477504768,713.0
200510,2018,1,1341.251808800854,2622.0
200510,2019,1,1017.3664814604832,1975.0
200510,2020,1,886.1289218482601,1732.0
200510,2018,2,1209.5421476510066,2344.0
200510,2019,2,1060.2235514018691,2220.0
200510,2020,2,860.5639513453741,1606.0
200510,2018,3,1346.8030948643193,3048.0
200510,2019,3,914.3405597614131,1652.0
200510,2020,3,1069.8084712417544,2133.0
200510,2018,4,1161.9140861466822,2325.0
200510,2019,4,784.9891085592518,1450.0
200510,2020,4,1493.045834494288,3571.0
200510,2018,5,1069.0096531597262,1906.0
200510,2019,5,859.8276258331418,1854.0
200510,2020,5,1714.6004730795223,3974.0
200510,2018,6,1043.3705896007427,1909.0
200510,2019,6,915.9551049963794,1829.0
200510,2020,6,864.06382477626,1525.0
200510,2018,7,1113.546767460228,1929.0
200510,2019,7,884.6091216610288,1691.0
200510,2020,7,797.8109447134332,1400.0
200510,2018,8,1008.4672444844664,1783.0
200510,2019,8,908.3156697748464,1793.0
200510,2020,8,710.4645369284877,1144.0
200510,2018,9,920.3821478382148,1659.0
200510,2019,9,741.0824997057786,1358.0
200510,2018,10,992.3489289740698,1893.0
200510,2019,10,721.3139574564896,1343.0
200510,2018,11,1021.6645716945995,1929.0
200510,2019,11,931.2878215718667,1712.0
200510,2017,12,1354.3545524691358,2384.0
200510,2018,12,1080.8356733685275,1927.0
200510,2019,12,948.6165285503464,1660.0
200710,2018,1,1034.160557268471,2392.0
200710,2019,1,756.8095076784101,1516.0
200710,2020,1,545.491888237945,908.0
200710,2018,2,834.5105841371918,1873.0
200710,2019,2,686.5329029053886,1347.0
200710,2020,2,876.7810700575816,1887.0
200710,2018,3,752.6534453781512,2943.0
200710,2019,3,608.1317609706316,1063.0
200710,2020,3,833.0837162389331,1633.0
200710,2018,4,1624.3474320241692,4632.0
200710,2019,4,551.9479593030055,1002.0
200710,2020,4,832.2543158382574,1779.0
200710,2018,5,738.045643153527,1302.0
200710,2019,5,536.1491867638811,970.0
200710,2020,5,785.1138630505435,1426.0
200710,2018,6,719.9675399953628,1541.0
200710,2019,6,509.346081871345,898.0
200710,2020,6,756.9324938789787,1389.0
200710,2018,7,784.5729565413195,1503.0
200710,2019,7,588.8838383838383,1085.0
200710,2020,7,930.3887642969275,1807.0
200710,2018,8,629.2055424660608,1082.0
200710,2019,8,507.5236706304689,875.0
200710,2020,8,728.7581300813008,1249.0
200710,2018,9,971.7729434969254,4178.0
200710,2019,9,496.8965033329435,907.0
200710,2018,10,1054.21463031527,3313.0
200710,2019,10,477.0906732829593,830.0
200710,2018,11,960.3565469293164,1943.0
200710,2019,11,596.7734393266309,1192.0
200710,2017,12,1151.9035121574682,2740.0
200710,2018,12,816.1210319685922,1563.0
200710,2019,12,531.3809203142537,930.0
201230,2018,1,151.5151515151515,268.0
201230,2019,1,129.3716216216216,228.0
201230,2020,1,143.45135135135135,309.0
201230,2018,2,150.48202614379085,285.0
201230,2019,2,139.1698956780924,250.0
201230,2020,2,146.2420749279539,266.0
201230,2018,3,149.24226110363392,267.0
201230,2019,3,180.96994535519124,423.0
201230,2020,3,151.83870967741936,322.0
201230,2018,4,144.62203626220364,260.0
201230,2019,4,177.81690140845072,328.0
201230,2020,4,218.0459610027855,364.0
201230,2018,5,130.9005376344086,235.0
201230,2019,5,159.20350404312669,351.0
201230,2020,5,214.18977119784657,360.0
201230,2018,6,125.87777777777778,230.0
201230,2019,6,123.37517630465445,230.0
201230,2020,6,173.01122019635343,310.0
201230,2018,7,161.83220568335588,296.0
201230,2019,7,120.98513513513514,257.0
201230,2020,7,168.19489247311827,285.0
201230,2018,8,137.38896366083446,239.0
201230,2019,8,102.3490566037736,182.0
201230,2020,8,156.43402777777777,262.0
201230,2018,9,152.96801112656468,336.0
201230,2019,9,102.25280898876404,189.0
201230,2018,10,160.38544474393532,272.0
201230,2019,10,99.41327913279132,190.0
201230,2018,11,188.7573221757322,364.0
201230,2019,11,121.60422535211268,215.0
201230,2017,12,146.0810185185185,247.0
201230,2018,12,153.46505376344086,275.0
201230,2019,12,125.43935309973044,239.0
201790,2018,1,191.50620689655173,433.0
201790,2019,1,145.24627875507443,338.0
201790,2020,1,163.25613079019072,400.0
201790,2018,2,136.74225122349102,315.0
201790,2019,2,119.83904619970194,259.0
201790,2020,2,140.15406976744185,313.0
201790,2018,3,126.50403225806453,285.0
201790,2019,3,157.328317373461,568.0
201790,2020,3,161.85013623978202,392.0
201790,2018,4,136.68428372739916,357.0
201790,2019,4,113.74609929078014,253.0
201790,2020,4,195.10294117647055,379.0
201790,2018,5,323.6244952893674,1318.0
201790,2019,5,110.45479452054796,254.0
201790,2020,5,268.3882833787466,1037.0
201790,2018,6,185.9013888888889,455.0
201790,2019,6,119.9713055954089,321.0
201790,2020,6,154.48523206751054,372.0
201790,2018,7,177.59539918809202,409.0
201790,2019,7,145.05593451568896,303.0
201790,2020,7,185.7900403768506,369.0
201790,2018,8,120.68690958164642,247.0
201790,2019,8,125.88378378378378,273.0
201790,2020,8,150.0909090909091,264.0
201790,2018,9,108.16016713091922,230.0
201790,2019,9,105.8565400843882,233.0
201790,2018,10,108.26251691474968,241.0
201790,2019,10,104.14266304347828,226.0
201790,2018,11,130.25070028011206,322.0
201790,2019,11,128.69718309859155,314.0
201790,2017,12,208.34722222222223,520.0
201790,2018,12,148.43261455525607,369.0
201790,2019,12,168.27679782903664,451.0
201810,2018,1,814.6885602934434,2045.0
201810,2019,1,535.0893583370989,1347.0
201810,2020,1,470.63621000450655,1102.0
201810,2018,2,520.9603217158177,1069.0
201810,2019,2,384.5073885508506,840.0
201810,2020,2,376.7209218581203,808.0
201810,2018,3,472.41564846990246,969.0
201810,2019,3,341.5173548094374,761.0
201810,2020,3,392.3146445391344,895.0
201810,2018,4,385.70812507264907,757.0
201810,2019,4,325.0623975649731,630.0
201810,2020,4,437.0925431984229,857.0
201810,2018,5,357.0914087034545,670.0
201810,2019,5,299.7684104176022,599.0
201810,2020,5,329.2615470852018,607.0
201810,2018,6,458.3807977736549,1042.0
201810,2019,6,497.1081334113517,1095.0
201810,2020,6,339.3642623716153,1225.0
201810,2018,7,538.6474431178193,1123.0
201810,2019,7,767.2905838677017,2754.0
201810,2020,7,524.2389400404222,1274.0
201810,2018,8,520.3795038724885,1278.0
201810,2019,8,663.371855345912,1809.0
201810,2020,8,644.6830473974993,1553.0
201810,2018,9,370.9062427477373,740.0
201810,2019,9,317.5461673493271,696.0
201810,2018,10,342.35505617977526,682.0
201810,2019,10,324.27924570912376,788.0
201810,2018,11,407.9398260869565,1340.0
201810,2019,11,318.58499180519783,1024.0
201810,2017,12,979.8055555555557,2069.0
201810,2018,12,572.2953449242849,1396.0
201810,2019,12,535.8670708431571,1174.0
201870,2018,1,155.26584022038568,330.0
201870,2019,1,121.1434426229508,239.0
201870,2020,1,139.5084985835694,288.0
201870,2018,2,117.836867862969,235.0
201870,2019,2,120.70319634703196,268.0
201870,2020,2,128.67538461538462,263.0
201870,2018,3,108.75940860215054,292.0
201870,2019,3,128.7843137254902,278.0
201870,2020,3,184.25454545454545,433.0
201870,2018,4,99.91922005571033,225.0
201870,2019,4,119.49341142020498,252.0
201870,2020,4,179.95317725752508,410.0
201870,2018,5,111.55585464333782,412.0
201870,2019,5,100.14763231197772,222.0
201870,2020,5,225.89379310344827,490.0
201870,2018,6,185.66155988857935,447.0
201870,2019,6,100.52914798206278,209.0
201870,2020,6,127.92503536067892,250.0
201870,2018,7,147.83310719131617,269.0
201870,2019,7,108.43954480796586,217.0
201870,2020,7,179.82162162162163,312.0
201870,2018,8,101.90135135135137,183.0
201870,2019,8,111.614010989011,240.0
201870,2020,8,145.52447552447552,236.0
201870,2018,9,118.92329149232916,326.0
201870,2019,9,75.5868005738881,157.0
201870,2018,10,115.91610284167794,243.0
201870,2019,10,80.94787379972566,222.0
201870,2018,11,99.64872521246458,245.0
201870,2019,11,83.46011396011396,187.0
201870,2017,12,151.91666666666666,332.0
201870,2018,12,142.5344129554656,282.0
201870,2019,12,104.17728531855956,220.0
202170,2018,1,73.54904632152588,185.0
202170,2019,1,50.658569500674766,105.0
202170,2020,1,35.577597840755736,76.0
202170,2018,2,69.40579710144928,157.0
202170,2019,2,42.90625,93.0
202170,2020,2,33.73054755043228,75.0
202170,2018,3,69.09959623149395,154.0
202170,2019,3,40.40463215258856,98.0
202170,2020,3,45.61827956989247,108.0
202170,2018,4,57.58356545961003,116.0
202170,2019,4,39.11251758087201,90.0
202170,2020,4,53.54874651810585,102.0
202170,2018,5,58.03230148048452,122.0
202170,2019,5,38.575268817204304,90.0
202170,2020,5,48.26819407008086,100.0
202170,2018,6,64.63231197771587,140.0
202170,2019,6,47.53465346534654,113.0
202170,2020,6,37.56083916083916,82.0
202170,2018,7,65.22027027027028,131.0
202170,2019,7,51.3225371120108,119.0
202170,2020,7,38.79435483870968,81.0
202170,2018,8,65.90040376850605,137.0
202170,2019,8,53.110363391655454,132.0
202170,2020,8,44.58680555555556,93.0
202170,2018,9,59.7385257301808,121.0
202170,2019,9,36.19495091164095,91.0
202170,2018,10,51.1518817204301,135.0
202170,2019,10,33.61351351351351,78.0
202170,2018,11,47.45606694560669,111.0
202170,2019,11,31.661516853932586,74.0
202170,2017,12,71.07407407407408,141.0
202170,2018,12,50.58602150537634,106.0
202170,2019,12,34.613728129205924,77.0
202200,2018,1,36.45683495373082,74.0
202200,2019,1,43.97447481364355,86.0
202200,2020,1,35.78762956286616,73.0
202200,2018,2,31.946174496644296,69.0
202200,2019,2,43.47914079960268,85.0
202200,2020,2,35.099003960158406,73.0
202200,2018,3,37.06387270282384,71.0
202200,2019,3,39.08358852217307,93.0
202200,2020,3,38.64063200358584,87.0
202200,2018,4,32.09864064133845,67.0
202200,2019,4,35.17855472404116,73.0
202200,2020,4,46.54901506373117,87.0
202200,2018,5,220.5129527868117,3986.0
202200,2019,5,46.45253590664273,779.0
202200,2020,5,42.14966367713004,243.0
202200,2018,6,118.96127536231884,320.0
202200,2019,6,34.614431060694656,77.0
202200,2020,6,36.21282798833819,76.0
202200,2018,7,61.95677136102668,122.0
202200,2019,7,32.983483146067414,62.0
202200,2020,7,37.87536459501907,71.0
202200,2018,8,53.35982042648709,110.0
202200,2019,8,36.5754039497307,72.0
202200,2020,8,36.35822196397444,65.0
202200,2018,9,47.527671423599024,96.0
202200,2019,9,32.549678174370975,68.0
202200,2018,10,46.89556428972488,113.0
202200,2019,10,31.45289405393208,64.0
202200,2018,11,45.83793183399026,147.0
202200,2019,11,32.97227745935197,72.0
202200,2017,12,42.18876664736538,77.0
202200,2018,12,43.27560291643298,91.0
202200,2019,12,34.18700190818274,175.0
202970,2018,1,307.3057851239669,596.0
202970,2019,1,200.0134952766532,403.0
202970,2020,1,203.702300405954,381.0
