Year,Month,mean,max
2018,1,16.15943113772455,56.0
2019,1,8.40149456521739,36.0
2020,1,5.89979596463387,20.0
2018,2,11.008229897463572,45.0
2019,2,6.929663228532372,20.0
2020,2,4.725837785332685,19.0
2018,3,9.20414798206278,30.0
2019,3,5.009242355089,19.0
2020,3,6.567807207002387,22.0
2018,4,16.290003491213778,59.0
2019,4,4.394014374926358,22.0
2020,4,8.41522870446453,25.0
2018,5,8.061728395061728,36.0
2019,5,22.820178448867537,191.0
2020,5,5.396379174631733,19.0
2018,6,10.447747329307942,59.0
2019,6,7.409802990742938,26.0
2020,6,4.619343493552169,18.0
2018,7,11.494134897360704,38.0
2019,7,8.714138758715281,33.0
2020,7,6.442906963662955,23.0
2018,8,13.289008887388908,66.0
2019,8,5.781299345815475,22.0
2020,8,4.92907180385289,16.0
2018,9,8.01673251220079,24.0
2019,9,9.68689946097961,53.0
2018,10,5.8939598828036965,21.0
2019,10,4.678417592382679,19.0
2018,11,9.063066202090592,32.0
2019,11,4.504885226603885,18.0
2017,12,22.719179407780143,51.0
2018,12,9.269472502805836,30.0
2019,12,6.357966101694915,25.0
