Year,Month,mean,max
2018,1,545.0801509261377,1239.0
2019,1,388.0638201739523,860.0
2020,1,304.5772870662461,649.0
2018,2,412.75361736334406,821.0
2019,2,333.9043834595803,756.0
2020,2,246.5301812072483,514.0
2018,3,387.8579112505603,953.0
2019,3,285.68219954648526,600.0
2020,3,501.07194083370683,1561.0
2018,4,343.5492908625901,696.0
2019,4,247.95544380774177,584.0
2020,4,454.60767269355586,1010.0
2018,5,471.6257008297825,1013.0
2019,5,258.8070234488949,553.0
2020,5,317.9333109168348,604.0
2018,6,519.3490609784373,1091.0
2019,6,352.21188026192704,789.0
2020,6,289.88119967324076,584.0
2018,7,520.6616008105369,1052.0
2019,7,341.2558400718778,604.0
2020,7,313.83438061041295,619.0
2018,8,353.39176298956346,583.0
2019,8,257.6424643698799,432.0
2020,8,274.24084834398604,484.0
2018,9,288.02819679740077,594.0
2019,9,203.7836825471146,450.0
2018,10,315.43959128677295,845.0
2019,10,241.77048995258522,692.0
2018,11,356.5206908542946,866.0
2019,11,230.94032295810905,563.0
2017,12,598.9398032027783,1193.0
2018,12,395.11315464842437,928.0
2019,12,293.2278083267871,671.0
