Year,Month,mean,max
2018,1,217.05371900826447,383.0
2019,1,115.00674763832659,196.0
2020,1,1.818918918918919,7.0
2018,2,230.5686274509804,429.0
2019,2,102.17436661698957,174.0
2020,2,1.2676258992805756,5.0
2018,3,194.65814266487214,360.0
2019,3,94.89344262295081,164.0
2020,3,0.8696236559139785,4.0
2018,4,176.56066945606693,308.0
2019,4,74.72881355932203,155.0
2020,4,1.506258692628651,6.0
2018,5,228.67833109017496,430.0
2019,5,44.32301480484522,139.0
2020,5,1.3247978436657681,6.0
2018,6,185.6662030598053,317.0
2019,6,31.678925035360677,94.0
2020,6,1.035014005602241,4.0
2018,7,179.1216216216216,309.0
2019,7,1.2493261455525606,7.0
2020,7,0.4112903225806452,3.0
2018,8,160.9179004037685,285.0
2019,8,1.0889487870619947,5.0
2020,8,0.6202090592334495,3.0
2018,9,154.13769123783032,266.0
2019,9,0.7352112676056338,3.0
2018,10,145.28091397849462,262.0
2019,10,0.584573748308525,5.0
2018,11,108.10181311018131,216.0
2019,11,1.2987377279102383,6.0
2017,12,220.8148148148148,332.0
2018,12,102.21908602150538,176.0
2019,12,1.3652291105121295,5.0
