Year,Month,mean,max
2018,1,207.78620689655173,391.0
2019,1,159.91156462585033,303.0
2020,1,137.76223776223776,250.0
2018,2,203.3115823817292,415.0
2019,2,160.12688821752266,303.0
2020,2,132.26676829268294,230.0
2018,3,204.83333333333334,379.0
2019,3,149.0331491712707,273.0
2020,3,158.98609179415854,313.0
2018,4,186.5638888888889,350.0
2019,4,136.57122093023256,243.0
2020,4,170.9883527454243,287.0
2018,5,185.20698924731184,317.0
2019,5,138.8181818181818,261.0
2020,5,164.71900826446281,285.0
2018,6,185.16689847009735,334.0
2019,6,152.66220238095238,287.0
2020,6,130.67655367231637,215.0
2018,7,182.82926829268294,323.0
2019,7,150.04809052333806,250.0
2020,7,122.17004048582996,211.0
2018,8,161.7740189445196,285.0
2019,8,133.14324693042292,231.0
2020,8,106.6013986013986,166.0
2018,9,179.54874651810584,350.0
2019,9,135.94729344729345,255.0
2018,10,159.66711772665764,291.0
2019,10,134.10533515731873,256.0
2018,11,156.47949080622348,283.0
2019,11,137.59887005649716,256.0
2017,12,204.32175925925927,370.0
2018,12,152.8798920377868,276.0
2019,12,139.98763736263737,243.0
