Year,Month,mean,max
2018,1,474.2952544311035,948.0
2019,1,442.142663503897,871.0
2020,1,822.9177650107018,1591.0
2018,2,460.2567676226213,968.0
2019,2,385.73016267229605,779.0
2020,2,921.9986801055916,1730.0
2018,3,437.6980497646268,874.0
2019,3,388.4104308390023,814.0
2020,3,933.5221338114984,1678.0
2018,4,405.62787723785164,780.0
2019,4,355.6380116959064,792.0
2020,4,885.6720380245769,1491.0
2018,5,337.2255242794662,650.0
2019,5,368.1851436265709,718.0
2020,5,776.7437794216544,1393.0
2018,6,329.87259448179924,718.0
2019,6,654.6838966202783,1793.0
2020,6,700.1380396732789,1272.0
2018,7,424.9709557581898,788.0
2019,7,917.0544637843908,1701.0
2020,7,704.6803545383149,1223.0
2018,8,389.7407989228007,710.0
2019,8,738.5202558635394,1405.0
2020,8,700.7018308631211,1130.0
2018,9,380.3826157595451,776.0
2019,9,611.4748917242187,1208.0
2018,10,354.7471638773447,705.0
2019,10,526.4931707867705,1012.0
2018,11,354.2376260577257,698.0
2019,11,564.8861455651767,1120.0
2017,12,412.5492957746479,824.0
2018,12,316.83548278569026,723.0
2019,12,727.7933782267115,1317.0
