Year,Month,mean,max
2018,1,49.99591836734694,478.0
2019,1,5.59349593495935,29.0
2020,1,808.1678035470668,14023.0
2018,2,82.50722311396468,548.0
2019,2,7.586567164179105,91.0
2020,2,254.21574344023324,6129.0
2018,3,41.079301075268816,464.0
2019,3,13.703146374829002,572.0
2020,3,181.89645776566758,5102.0
2018,4,34.701949860724234,664.0
2019,4,3.056657223796034,56.0
2020,4,156.58128078817734,3552.0
2018,5,86.3252688172043,1404.0
2019,5,4.732510288065844,109.0
2020,5,121.27770177838578,2539.0
2018,6,91.3769123783032,3480.0
2019,6,3.490674318507891,22.0
2020,6,131.55820476858344,4880.0
2018,7,133.90933694181325,6877.0
2019,7,3.8224043715846996,48.0
2020,7,54.5255376344086,1577.0
2018,8,34.60458839406208,362.0
2019,8,2.118758434547908,11.0
2020,8,4.735191637630662,58.0
2018,9,23.667130919220057,257.0
2019,9,1.7468354430379747,33.0
2018,10,16.140730717185384,1149.0
2019,10,1.5714285714285714,14.0
2018,11,7.314606741573034,101.0
2019,11,1.8213783403656822,23.0
2017,12,74.30092592592592,398.0
2018,12,7.412398921832884,46.0
2019,12,2.7581521739130435,16.0
