Year,Month,mean,max
2018,1,61.04187192118226,106.0
2019,1,33.577913279132794,73.0
2020,1,28.19576481189457,52.0
2018,2,51.34993957298241,90.0
2019,2,19.491308666501116,41.0
2020,2,21.60845036610251,51.0
2018,3,50.16078431372549,100.0
2019,3,17.98979128856624,42.0
2020,3,28.242994844205334,70.0
2018,4,42.42209829208784,81.0
2019,4,16.124839275277616,39.0
2020,4,44.88957126303592,79.0
2018,5,35.679412424310385,66.0
2019,5,17.050392817059485,35.0
2020,5,34.813606814615554,66.0
2018,6,28.946898550724637,55.0
2019,6,18.44608187134503,40.0
2020,6,30.68478768082128,52.0
2018,7,36.67383472190948,72.0
2019,7,17.812240314430095,39.0
2020,7,30.03085727109515,56.0
2018,8,34.61535008976661,65.0
2019,8,17.898327909325552,39.0
2020,8,27.575370316584372,51.0
2018,9,29.473488803805544,56.0
2019,9,18.63550198923473,38.0
2018,10,30.684937661462428,60.0
2019,10,15.388261851015802,40.0
2018,11,29.124507303501044,54.0
2019,11,22.866869443144594,48.0
2017,12,53.73509550453405,92.0
2018,12,31.991362871564778,68.0
2019,12,26.857110786844764,58.0
