Year,Month,mean,max
2018,1,125.07724137931035,246.0
2019,1,120.1086956521739,256.0
2020,1,309.5696721311475,766.0
2018,2,106.49429037520392,224.0
2019,2,142.72537313432835,286.0
2020,2,197.90816326530611,392.0
2018,3,217.35887096774192,488.0
2019,3,124.15753424657534,260.0
2020,3,148.82650273224044,281.0
2018,4,160.68802228412255,296.0
2019,4,99.3645390070922,193.0
2020,4,147.20689655172413,234.0
2018,5,145.17069892473117,290.0
2019,5,111.62206896551724,222.0
2020,5,124.93287671232876,235.0
2018,6,147.15972222222223,432.0
2019,6,98.78530259365995,179.0
2020,6,118.9254571026723,208.0
2018,7,122.01623815967524,260.0
2019,7,111.88186813186813,250.0
2020,7,116.46102150537635,229.0
2018,8,131.36891891891892,281.0
2019,8,82.52162162162162,163.0
2020,8,104.38541666666667,167.0
2018,9,123.96373779637378,247.0
2019,9,77.10169491525424,155.0
2018,10,114.77131258457375,238.0
2019,10,119.18503401360545,270.0
2018,11,90.64747191011236,180.0
2019,11,96.05915492957746,215.0
2017,12,135.1898148148148,253.0
2018,12,106.15498652291105,197.0
2019,12,117.77642276422765,288.0
