Year,Month,mean,max
2018,1,65.23024523160763,138.0
2019,1,51.52567567567568,121.0
2020,1,53.979729729729726,131.0
2018,2,79.49597423510467,229.0
2019,2,49.029806259314455,108.0
2020,2,47.733044733044736,102.0
2018,3,81.59892328398385,215.0
2019,3,45.91108071135431,102.0
2020,3,73.32795698924731,167.0
2018,4,56.59388038942976,122.0
2019,4,41.08603667136813,97.0
2020,4,62.68105849582173,124.0
2018,5,53.780619111709285,104.0
2019,5,42.87719298245614,94.0
2020,5,55.32658569500675,110.0
2018,6,58.96105702364395,135.0
2019,6,54.52758132956153,123.0
2020,6,63.767180925666196,142.0
2018,7,90.82702702702703,191.0
2019,7,55.39945652173913,110.0
2020,7,68.61155913978494,215.0
2018,8,55.6164199192463,109.0
2019,8,46.12803234501348,101.0
2020,8,74.98611111111111,158.0
2018,9,47.72841225626741,99.0
2019,9,40.278481012658226,91.0
2018,10,62.90945945945946,178.0
2019,10,40.26928281461434,84.0
2018,11,53.86750348675035,123.0
2019,11,57.447257383966246,148.0
2017,12,62.65277777777778,136.0
2018,12,52.51682368775236,117.0
2019,12,60.01347708894879,135.0
