Year,Month,mean,max
2018,1,3395.6801734961764,5449.0
2019,1,4096.973113420696,6954.0
2020,1,6045.624422665315,9705.0
2018,2,3315.4566644340252,6118.0
2019,2,3662.1800124146494,6650.0
2020,2,6646.435857434298,10566.0
2018,3,2911.540349697377,5445.0
2019,3,3419.446043980957,6458.0
2020,3,7999.64242492156,15856.0
2018,4,2697.5263280251074,4654.0
2019,4,3808.9142890551916,8324.0
2020,4,6759.873479318735,12823.0
2018,5,2833.733766961983,5381.0
2019,5,3737.9749859786875,6697.0
2020,5,5834.247731092437,9087.0
2018,6,4504.454208207744,10952.0
2019,6,4043.60570626754,8409.0
2020,6,6031.433702623906,10810.0
2018,7,4216.406890340014,7403.0
2019,7,4309.6564568607655,16545.0
2020,7,6917.385736712267,10789.0
2018,8,3327.0206440031416,5932.0
2019,8,14726.709735307313,27486.0
2020,8,6268.075181422351,9536.0
2018,9,3802.7041420118344,7236.0
2019,9,9160.813260056128,16632.0
2018,10,4086.5031982942432,8499.0
2019,10,7131.365974729242,12961.0
2018,11,4351.9258400927,8277.0
2019,11,6299.847089081131,12422.0
2017,12,3862.4710536472403,5991.0
2018,12,4266.41469433539,6981.0
2019,12,6341.935585231736,11026.0
