Year,Month,mean,max
2018,1,86.8283378746594,171.0
2019,1,96.90823211875843,191.0
2020,1,81.81241565452092,159.0
2018,2,77.5072463768116,157.0
2019,2,82.46875,170.0
2020,2,78.45677233429394,141.0
2018,3,69.86541049798116,126.0
2019,3,73.50408719346049,134.0
2020,3,100.34724091520862,236.0
2018,4,62.96373779637378,126.0
2019,4,68.60900140646976,126.0
2020,4,145.87065368567454,328.0
2018,5,62.55241935483871,125.0
2019,5,70.49596774193549,126.0
2020,5,165.83423180592993,418.0
2018,6,83.5048678720445,196.0
2019,6,70.67655367231639,123.0
2020,6,117.94972067039106,212.0
2018,7,90.47027027027028,188.0
2019,7,65.5693135935397,124.0
2020,7,113.70833333333333,194.0
2018,8,80.77553763440861,150.0
2019,8,61.57469717362046,98.0
2020,8,97.07638888888889,152.0
2018,9,74.78442280945758,134.0
2019,9,57.60084033613445,105.0
2018,10,88.74193548387096,196.0
2019,10,56.543243243243246,99.0
2018,11,97.2883008356546,197.0
2019,11,61.44803370786517,144.0
2017,12,94.9675925925926,179.0
2018,12,107.83333333333333,226.0
2019,12,80.89098250336474,164.0
