Year,Month,mean,max
2018,1,61.57823129251701,146.0
2019,1,21.528378378378378,55.0
2020,1,27.411605937921728,67.0
2018,2,56.76489533011272,116.0
2019,2,20.821428571428573,47.0
2020,2,21.814388489208632,55.0
2018,3,53.251682368775235,110.0
2019,3,20.348773841961854,50.0
2020,3,24.806451612903224,65.0
2018,4,45.85933147632312,96.0
2019,4,21.0126582278481,46.0
2020,4,34.155988857938716,69.0
2018,5,43.358870967741936,97.0
2019,5,18.92328398384926,49.0
2020,5,32.28360215053763,69.0
2018,6,41.39638386648122,94.0
2019,6,19.265912305516267,48.0
2020,6,29.993016759776538,69.0
2018,7,37.74189189189189,90.0
2019,7,18.51212938005391,43.0
2020,7,24.790040376850605,54.0
2018,8,32.65948855989233,67.0
2019,8,18.527590847913864,42.0
2020,8,23.020833333333332,48.0
2018,9,25.690807799442897,56.0
2019,9,19.30812324929972,58.0
2018,10,24.737903225806452,58.0
2019,10,23.599458728010827,57.0
2018,11,20.174337517433752,53.0
2019,11,25.73174157303371,68.0
2017,12,63.104166666666664,127.0
2018,12,21.622311827956988,56.0
2019,12,27.59164420485175,73.0
