Year,Month,mean,max
2018,1,630.377440845394,1357.0
2019,1,403.74691985983947,873.0
2020,1,234.4932371505861,499.0
2018,2,466.44122771746413,1074.0
2019,2,269.57345088786786,541.0
2020,2,192.06244746006965,379.0
2018,3,423.0850896860986,936.0
2019,3,238.05254795142434,562.0
2020,3,270.67747363697555,827.0
2018,4,378.38813953488375,682.0
2019,4,221.256148981026,412.0
2020,4,292.2738343771747,910.0
2018,5,328.23446264303345,609.0
2019,5,185.48022471910113,378.0
2020,5,202.94975325257963,324.0
2018,6,367.64304766322624,878.0
2019,6,179.514108418218,430.0
2020,6,232.6377217553688,604.0
2018,7,450.698772107694,877.0
2019,7,150.22394477763947,307.0
2020,7,307.55564289724873,617.0
2018,8,426.7673217293655,1106.0
2019,8,110.80986627710979,209.0
2020,8,188.32828870779977,312.0
2018,9,349.624332482006,908.0
2019,9,93.35069647664754,194.0
2018,10,278.68605174353206,659.0
2019,10,108.11783979211388,232.0
2018,11,304.64572223510316,860.0
2019,11,265.6173648490522,835.0
2017,12,844.1259645061729,1408.0
2018,12,382.83037917881984,898.0
2019,12,267.1265439029867,572.0
