Year,Month,mean,max
2018,1,19855.802742857144,43007.0
2019,1,19161.179939003727,40606.0
2020,1,18845.88900157764,39512.0
2018,2,15528.818096514746,34103.0
2019,2,17164.032782813858,41244.0
2020,2,18755.865834633387,41629.0
2018,3,13986.627437794217,30043.0
2019,3,15875.285746683297,37532.0
2020,3,20573.225484702456,52208.0
2018,4,12713.910168506682,27979.0
2019,4,14912.630643274853,30549.0
2020,4,28701.805307683393,61081.0
2018,5,15046.949428122898,39427.0
2019,5,15086.78356533453,32586.0
2020,5,21022.643313529872,43527.0
2018,6,15612.137855072464,32567.0
2019,6,16230.200889200889,30160.0
2020,6,19822.68455436304,37706.0
2018,7,16351.268040076551,30514.0
2019,7,17661.024943820226,34666.0
2020,7,19689.04601054876,34623.0
2018,8,15748.853664010774,31187.0
2019,8,15452.181308201503,32390.0
2020,8,16315.962833914053,28528.0
2018,9,16406.105721248696,40673.0
2019,9,14704.380707094357,33516.0
2018,10,15814.668575920934,34943.0
2019,10,15717.522583559168,34068.0
2018,11,15650.419429631347,40454.0
2019,11,16744.273546273547,36371.0
2017,12,23163.63592513988,48389.0
2018,12,20149.756168685508,47769.0
2019,12,21793.134792368124,46034.0
