Year,Month,mean,max
2018,1,479.0562830232024,1007.0
2019,1,383.936595840868,818.0
2020,1,300.96246618575293,674.0
2018,2,454.7915549597855,1005.0
2019,2,362.166770147771,759.0
2020,2,290.338576059551,629.0
2018,3,470.88371832249385,969.0
2019,3,359.6596324029952,764.0
2020,3,354.0993830622546,833.0
2018,4,405.96406976744186,852.0
2019,4,351.39693316165284,757.0
2020,4,423.04405286343615,835.0
2018,5,382.5991475998205,772.0
2019,5,333.77633056366494,698.0
2020,5,394.8376135471571,800.0
2018,6,382.6881595732344,783.0
2019,6,337.26666666666665,705.0
2020,6,300.3793465577596,620.0
2018,7,366.31088082901556,686.0
2019,7,325.9071815718157,687.0
2020,7,289.4630503144654,562.0
2018,8,367.15509883198564,715.0
2019,8,324.52118215529833,646.0
2020,8,273.2526193247963,610.0
2018,9,381.319716838807,808.0
2019,9,308.33473782771534,677.0
2018,10,391.78558578817183,871.0
2019,10,316.37118644067795,681.0
2018,11,409.66206816600976,832.0
2019,11,317.16793446459917,685.0
2017,12,516.2081404320987,965.0
2018,12,402.1005047672462,817.0
2019,12,305.4045133041428,674.0
