Year,Month,mean,max
2018,1,9129.294192210187,19673.0
2019,1,8498.833352189162,18120.0
2020,1,12922.806666666667,29105.0
2018,2,8135.476401179941,16384.0
2019,2,7066.03900621118,14620.0
2020,2,14329.536779804324,30253.0
2018,3,6547.452578475336,13693.0
2019,3,6869.118242858769,15154.0
2020,3,15674.874452062493,30600.0
2018,4,5351.241567806466,10042.0
2019,4,7553.577686435701,14952.0
2020,4,17814.457850579303,45768.0
2018,5,6246.618283791363,20949.0
2019,5,13116.503194159252,68418.0
2020,5,13870.556515882816,27064.0
2018,6,10872.965869514743,28449.0
2019,6,11240.597200987886,24731.0
2020,6,17301.019266697804,41709.0
2018,7,8877.92480270575,17901.0
2019,7,9270.592361740708,17489.0
2020,7,17639.25458019557,32279.0
2018,8,5683.170337078652,9798.0
2019,8,9570.463740458015,19183.0
2020,8,14239.394928592246,24549.0
2018,9,4801.5923603854635,9586.0
2019,9,7898.625058548009,16594.0
2018,10,5815.4416798018465,14804.0
2019,10,8046.65027137042,18348.0
2018,11,11950.295905347408,30576.0
2019,11,9877.285697510568,22561.0
2017,12,9337.262538580248,19308.0
2018,12,9333.531253506902,19809.0
2019,12,12187.421675876847,25796.0
