Year,Month,mean,max
2018,1,61.73097826086956,148.0
2019,1,76.34594594594594,170.0
2020,1,75.06351351351351,164.0
2018,2,57.729468599033815,137.0
2019,2,85.47391952309985,225.0
2020,2,72.28962536023054,201.0
2018,3,56.407806191117096,133.0
2019,3,64.1707650273224,141.0
2020,3,92.00806451612904,229.0
2018,4,49.03068340306834,119.0
2019,4,67.81382228490833,168.0
2020,4,126.08077994428969,296.0
2018,5,82.92732166890983,243.0
2019,5,60.28918918918919,145.0
2020,5,103.40431266846362,236.0
2018,6,59.09735744089013,149.0
2019,6,64.37994350282486,148.0
2020,6,79.42857142857143,157.0
2018,7,62.12837837837838,148.0
2019,7,67.68470906630581,156.0
2020,7,76.83176312247645,156.0
2018,8,55.850605652759086,127.0
2019,8,67.3778677462888,156.0
2020,8,88.85763888888889,163.0
2018,9,59.54735376044568,188.0
2019,9,58.954992967651194,138.0
2018,10,51.69905533063428,119.0
2019,10,65.20297699594046,172.0
2018,11,58.22733612273361,163.0
2019,11,68.19014084507042,188.0
2017,12,66.39120370370371,153.0
2018,12,71.15591397849462,196.0
2019,12,70.03373819163293,177.0
